audit_status,key,cc,tid,name,official_url,source_url,source_kind,asset_path,dark_asset_path,asset_sha256,rights_status,recent_last_three_sessions,reason_codes,manual_reasons,technical_errors
confirmed_exact,GB:U42,GB,U13,Method,https://www.methodltd.com/,https://static.wixstatic.com/media/5f368d_71630f5ccc464a0b8762b2b7dc38429e%7Emv2.jpg/v1/fill/w_180%2Ch_180%2Clg_1%2Cusm_0.66_1.00_0.01/5f368d_71630f5ccc464a0b8762b2b7dc38429e%7Emv2.jpg,apple_touch,bilder/GB/U42.png,bilder/GB/U42-dark.png,5e63afca77da2b167f836bcea5924220a11a58518b5d7ee63cbf32147e633b11,permission_required,False,,,
confirmed_exact,GB:U44,GB,U15,Opera Property & Asset Management,https://www.operapm.co.uk/,https://www.operapm.co.uk/images/opera-favicon.png,apple_touch,bilder/GB/U44.png,,68fd9c68ae493a39bc0357012705d24d8367c4106576efb99022f3af4b775c6d,permission_required,False,,,
confirmed_exact,GB:U45,GB,U16,PLP Architecture,https://www.plparchitecture.com/,https://www.plparchitecture.com/apple-icon.png?7e3f6a693cc3daf0,apple_touch,bilder/GB/U45.png,bilder/GB/U45-dark.png,c31f4f9aa127250fc8ced19f299436c55c13edfb3c10bb553fabab4d5fec7d59,permission_required,False,,,
confirmed_exact,GB:U50,GB,U17,Simple Works,https://www.simple-works.co.uk/,https://www.simple-works.co.uk/images/simple_works_logo_white.png,media_logo,bilder/GB/U50.png,bilder/GB/U50-dark.png,dfefeaa190a688a8de8ff980f5a88d9285fe26629c700e7606a311b91a2fbd68,permission_required,False,,,
confirmed_exact,GB:U53,GB,U18,Studio PDP,https://www.studiopdp.com/,https://images.squarespace-cdn.com/content/v1/5dbc33ba8afc9d0139170c84/fe47fc16-36d6-442f-9628-7ea6e62f2ee7/Studio+PDP+-+Website+Header+Logo.png,header_logo,bilder/GB/U53.png,bilder/GB/U53-dark.png,c33ee04d81de2da5ba77d1d793761b02977878f0232a122817af48406b67f676,permission_required,False,,,
confirmed_exact,GB:U56,GB,U19,TFT Consultants,https://www.tftconsultants.com/,https://cdn.prod.website-files.com/672e37d7cdde726486d69f27/672e37d7cdde726486d69fb1_Framelogo2.png,apple_touch,bilder/GB/U56.png,,2879b4e5e7a9058406e370a9bc06991a7100d32e3fb800cb8078e39c14edc390,permission_required,False,,,
confirmed_exact,GB:U57,GB,U20,The Built Environment Trust,https://www.buildingcentre.co.uk/,https://90years.buildingcentre.co.uk/wp-content/themes/the-building-center/img/SVG-images/roundel-logo.svg,header_logo,bilder/GB/U57.png,bilder/GB/U57-dark.png,2e310a6043773b937fccbfdf22eb491a24698eeecaef5966ec84a0581c7f951a,permission_required,False,,,
confirmed_exact,GB:U59,GB,U22,UK CLT,https://ukclt.com/,https://ukclt.com/wp-content/uploads/2022/02/UK-CLT-logo_stone.png,header_logo,bilder/GB/U59.png,bilder/GB/U59-dark.png,14b78c93e0b93579687c3c8708d41f6974189214f289ae6f110c3e5051880748,permission_required,False,,,
confirmed_exact,GB:U60,GB,U23,Urban Miners,https://www.urban-miners.co.uk/,"https://www.urban-miners.co.uk/wp-content/uploads/go-x/u/95b05ffc-7091-4e55-a995-d5f3271e3be1/w180,h180,rtfit,bgdde1e5,el1,ex1,fpng/image.png?v=1738054632774",apple_touch,bilder/GB/U60.png,bilder/GB/U60-dark.png,8280f530eab272f46b708dc4620961bad30946fc49ca82c9a312b21f6943cc68,permission_required,False,,,
confirmed_exact,GB:U61,GB,U24,Webb Yates Engineers,https://webbyates.com/,https://webbyates.com/wp-content/uploads/2025/03/cropped-favicon-180x180.png,apple_touch,bilder/GB/U61.png,bilder/GB/U61-dark.png,e420fc81baaa9456034e7fd25e7d1ba078ba058e46e6fe01f4c79507f5a40ea3,permission_required,False,,,
confirmed_exact,GB:U62,GB,U25,Whitby Wood,https://www.whitbywood.com/,https://www.whitbywood.com/wp-content/uploads/2017/07/whitbywood_LOGO_03_340x156.jpg,header_logo,bilder/GB/U62.png,bilder/GB/U62-dark.png,253d568cfa1c91bad86c4cc141758b20cbfced6e15ff4def79d51c0e6d494ba3,permission_required,False,,,
confirmed_exact,GB:U63,GB,U26,Willmott Dixon,https://www.willmottdixon.co.uk/,https://www.willmottdixon.co.uk/apple-touch-icon.png,apple_touch,bilder/GB/U63.png,bilder/GB/U63-dark.png,0f6fb1fd8e5131e8532c74104e4174599630f56ca55c1bde1e2810db377c24ce,permission_required,False,,,
confirmed_exact,NL:I01,NL,I01,City of Utrecht,https://www.utrecht.nl/,https://www.utrecht.nl/alternet_sitepackage/Images/svg/wapen-utrecht-rood.svg,header_logo,bilder/NL/I01.png,,0d1297b7aa1a69e78cc1776dbd441b415dc16882bf1d0a4c40422edd03e93d07,permission_required,False,,,
confirmed_exact,NL:I03,NL,I02,Provincie Gelderland,https://www.gelderland.nl/,https://www.gelderland.nl/assets/favicons/apple-touch-icon.png,apple_touch,bilder/NL/I03.png,,0fd2e927eadc3f2b8979ff37c1d35464193221213eac23eda6fba8bebe717abe,permission_required,False,,,
confirmed_exact,NL:I05,NL,I03,Rijkswaterstaat,https://www.rijkswaterstaat.nl/,https://www.rijkswaterstaat.nl/static/img/logo-nl.svg,header_logo,bilder/NL/I05.png,,8ec6c8b8d04e777fde954c087fa3ddf16470089ed88698dd21c531fa8a7ea805,permission_required,False,,,
confirmed_exact,NL:M01,NL,U05,Baars & Bloemhoff,https://www.baars-bloemhoff.nl/,https://www.baars-bloemhoff.nl/INTERSHOP/static/WFS/stihoGroep-Site/BaarsEnBloemhoff/stihoGroep-BaarsEnBloemhoff/nl_NL/headerLogo_BB.svg,header_logo,bilder/NL/M01.png,bilder/NL/M01-dark.png,b14420552660ef182f2af62e3f2cd314ff50d4494be333bfa935f3ce012f93f0,permission_required,False,,,
confirmed_exact,NL:M03,NL,M02,Buurman,https://buurmanrotterdam.nl/,https://buurmanrotterdam.nl/cdn/shop/files/BM-Rdam_Logo_Oranje_500px-w.png?v=1754468831,header_logo,bilder/NL/M03.png,,d29c739e34d9dc74a44642e2e0f10e4c130b412e6ebe54d4a33b13dee0a21fa1,permission_required,False,,,
confirmed_exact,NL:M04,NL,M03,DuSpot,https://www.duspot.nl/,https://www.duspot.nl/wp-content/uploads/2024/05/duspot_web-logo_dark-e1715934852994.png,header_logo,bilder/NL/M04.png,bilder/NL/M04-dark.png,76471cc09371ecbed32c4fa286b21c56fc69a2cae769849000fc1daca4d8da04,permission_required,False,,,
confirmed_exact,NL:M10,NL,M09,Hoogeboom,https://www.hoogeboom.nl/,https://www.hoogeboom.nl/assets/themes/hoogeboom-v2/images/logo.svg,header_logo,bilder/NL/M10.png,bilder/NL/M10-dark.png,f00f4a9eba17a149b3bd6a69dd524ccb6ae92c29ac8a2471955498da4c6faedf,permission_required,False,,,
confirmed_exact,NL:M11,NL,M10,Insert Marketplace,https://www.insert.nl/,https://www.insert.nl/wp-content/themes/default-thema/images/logo.svg,header_logo,bilder/NL/M11.png,,5b64b6cc06f33be369b6ca0cec4176e5768c7d71df58e46b0e0f6264acb50a34,permission_required,False,,,
confirmed_exact,NL:M12,NL,M11,Jan van IJken Oude Bouwmaterialen,https://oudebouwmaterialen.nl/,https://oudebouwmaterialen.nl/wp-content/uploads/2024/06/Oude-Bouwmaterialen-Mobile-Logo-001.jpg,media_logo,bilder/NL/M12.png,,f9a340b28f39459a801f9ec63dbdea083cbe0dea7acab7b63ce042dbcff78195,permission_required,False,,,
confirmed_exact,NL:M16,NL,M15,Soekijad,https://www.soekijad.nl/,https://www.soekijad.nl/wp-content/themes/Soekijad/assets/favicon/apple-touch-icon.png,apple_touch,bilder/NL/M16.png,bilder/NL/M16-dark.png,ecd16a3f88ab029a5960a1ad691f37b8a406c91ab124bd286994b128a16f4d19,permission_required,False,,,
confirmed_exact,NL:N02,NL,N01,Staedion,https://www.staedion.nl/,https://www.staedion.nl/themes/staedion/images/dist/logo.svg,header_logo,bilder/NL/N02.png,,f4456752892f6875a221f51956047d716c6758f728e14210b599db76ad4b4351,permission_required,False,,,
confirmed_exact,NL:O01,NL,O01,Bewohnerinitiative Boschgaard,https://boschgaard.nl/,https://boschgaard.nl/wp-content/themes/boschgaard/img/logo_var/bg_logo_var1.svg,header_logo,bilder/NL/O01.png,,1e81ba22920dd88493fc7559fc4d06b89aa0b3e8f909143dadc1818a726b60b2,permission_required,False,,,
confirmed_exact,NL:O05,NL,O02,HEEMwonen,https://heemwonen.nl/,https://heemwonen.nl/wp-content/uploads/2023/11/logo-HEEMWonen-wit.svg,header_logo,bilder/NL/O05.png,bilder/NL/O05-dark.png,29728ed323092120c31cfe94105005a0cd7dc8e4979fcc79f54d47603653e5ec,permission_required,False,,,
confirmed_exact,NL:O06,NL,O03,IBA Parkstad,https://www.iba-parkstad.nl/,https://www.iba-parkstad.nl/wp-content/uploads/2020/09/IBA_logo_PPT-YB.png,header_logo,bilder/NL/O06.png,bilder/NL/O06-dark.png,38401024be0c958a5046cdb42073b710981fc95b200238f6abe19d2e7b589a19,permission_required,False,,,
confirmed_exact,NL:O08,NL,O04,Zayaz,https://www.zayaz.nl/,https://www.zayaz.nl/assets/logo.svg,header_logo,bilder/NL/O08.png,,bca290bbbbde6999d361f896574a7cf360f2d5e6632abf4308bc06d137a2111c,permission_required,False,,,
confirmed_exact,NL:S02,NL,S02,ReSource Marktplaats,https://www.resourcehub.nl/,https://www.resourcehub.nl/assets/images/presentation/logo.svg,header_logo,bilder/NL/S02.png,,aef1ff2cfbd3f5018ba4bc9315e9ebd9e1f99d143bc70be04c60a27b7f7661b4,permission_required,False,,,
confirmed_exact,NL:U02,NL,U01,ABN AMRO,https://www.abnamro.com/,https://images.ctfassets.net/1u811bvgvthc/1WdfhFEy0bKMxR8dlZqGNr/b75d47b937b7b48d814d371477904782/Logo-abn.svg,header_logo,bilder/NL/U02.png,,93ab179ac27feb7aa4432230204e03152cafbd62d209ecf5d16061ee7ba3f71e,permission_required,False,,,
confirmed_exact,NL:U03,NL,U02,ABT,https://abt.eu/,https://abt.eu/wp-content/themes/abt/img/logo-2026.svg,header_logo,bilder/NL/U03.png,,53203bd84a1556b1bc177b1d0c9a5d1543e3a36311b00c76e3bf55fd18edc1b2,permission_required,False,,,
confirmed_exact,NL:U07,NL,U04,Aveco de Bondt,https://www.avecodebondt.nl/,https://www.avecodebondt.nl/dist/assets/logo.svg,header_logo,bilder/NL/U07.png,,59fe9e3b0d84fbaac29de1af1269ea51d1de7ced71cc69c9e9886cfa6eb26916,permission_required,False,,,
confirmed_exact,NL:U08,NL,U06,Ballast Nedam,https://www.ballast-nedam.nl/,https://www.ballast-nedam.nl/media/seipmaln/ballast_nedam_logo_2025_primary_rgb_white.png?format=webp,media_logo,bilder/NL/U08.png,bilder/NL/U08-dark.png,d394af4c618434705f55c3e9bbaea260c4a7c89d58b19c2fec36711a5fd08f14,permission_required,False,,,
confirmed_exact,NL:U12,NL,U07,Bouwbedrijven Jongen,https://www.jongen.com/,https://www.jongen.com/sites/vw_jongenbouw/logo/logo.svg?v=20250203,header_logo,bilder/NL/U12.png,,c52a110c88fef80b742a3da08b5fecaabe02be1078c6fe3f8873781c25bd0b1c,permission_required,False,,,
confirmed_exact,NL:U13,NL,U08,bureau SLA,https://bureausla.nl/,https://bureausla.nl/wp-content/themes/sla/assets/favicons/apple-touch-icon.png,apple_touch,bilder/NL/U13.png,bilder/NL/U13-dark.png,a2dadfe14eb6e5f655cd47c764c3d3a53bbdfe7e2ddc64c1bd9e77b6d12877ff,permission_required,False,,,
confirmed_exact,NL:U15,NL,U09,cepezed,https://www.cepezed.nl/,https://www.cepezed.nl/public/favicon/apple-touch-icon.png,apple_touch,bilder/NL/U15.png,,c7c1066812c9d6274e9b155d11acf108005f1fd7a98ccd16f223efe8b2ebd1b3,permission_required,False,,,
confirmed_exact,NL:U18,NL,U10,De Groot & Visser,https://degrootenvisser.nl/,https://degrootenvisser.nl/wp-content/uploads/2021/09/lg_dgev_logoE_H_couleur.svg,header_logo,bilder/NL/U18.png,bilder/NL/U18-dark.png,f6dd78f40b5d231089916424102dacaa79dd2b4ca93568948533d984af04f763,permission_required,False,,,
confirmed_exact,NL:U23,NL,U12,DWT Groep,https://dwtgroep.nl/,https://dwtgroep.nl/wp-content/themes/dwt/img/logo.svg,header_logo,bilder/NL/U23.png,,fd3e3f16e9a9d2931ba84c4591203ab33c02706ca28b183879ea6512c2bb068b,permission_required,False,,,
confirmed_exact,NL:U30,NL,U13,IMd Raadgevende Ingenieurs,https://imdbv.nl/,https://imdbv.nl/img/logo.svg,header_logo,bilder/NL/U30.png,bilder/NL/U30-dark.png,829b8f8932f1cd92e839819cec7a2adab6c427e0722cb06fb8b5601f1a117edb,permission_required,False,,,
confirmed_exact,NL:U34,NL,U16,lcp-circulair,https://lcp-circulair.nl/,https://lcp-circulair.nl/apple-icon.png?apple-icon.cf95c7b5.png,apple_touch,bilder/NL/U34.png,bilder/NL/U34-dark.png,3444cb47c11d8efd615fad740eb7750984f14a9ac102a0cc49ff875a4f013c50,permission_required,False,,,
confirmed_exact,NL:U35,NL,U17,Maurer United,https://maurerunited.com/,https://maurerunited.com/wp-content/uploads/2022/10/cropped-maurerfav-180x180.png,apple_touch,bilder/NL/U35.png,bilder/NL/U35-dark.png,70bf158b1910db124da65294aef5c3e40cf12fc578b610f54b1ad8f62a10d5d9,permission_required,False,,,
confirmed_exact,NL:U38,NL,U20,Overtreders W,https://www.overtreders-w.nl/,https://static.wixstatic.com/media/d312e0_0ba87a49968b437c961f72de0a561fb5~mv2.png,header_logo,bilder/NL/U38.png,,44fe29e89c1ad89c1d6e226621c6729c559cf1c1a15c1bd2c22b61cc98446636,permission_required,False,,,
confirmed_exact,NL:U40,NL,U21,Pieters,https://www.pieters.net/,https://www.pieters.net/app/themes/pieters/dist/images/favicon/apple-touch-icon.png,apple_touch,bilder/NL/U40.png,,cecc50411dc57e220be3b2f8355fe693bdd082405919ce0559583216e55ee03b,permission_required,False,,,
confirmed_exact,NL:U43,NL,U23,RAU,https://www.rau.eu/,https://www.rau.eu/wp-content/uploads/2015/03/logo_RAU_2024.svg,header_logo,bilder/NL/U43.png,bilder/NL/U43-dark.png,c25ff8d0da83999caa7381f7f37d4bc2ff0a44269b7ab2a70417b84160c4bd72,permission_required,False,,,
confirmed_exact,NL:U45,NL,U25,Stiho,https://www.stiho.nl/,https://www.stiho.nl/INTERSHOP/static/WFS/stihoGroep-Stiho-Site/-/-/nl_NL/images/favicon/favicon.png,apple_touch,bilder/NL/U45.png,,6c234e468c8858b28e64f834561cd07bc5c1b28a940eb9ffdbc1846a0b5c347e,permission_required,False,,,
confirmed_exact,NL:U49,NL,U27,TRAJECT,https://traject.com/,https://traject.com/wp-content/uploads/2020/02/cropped-favicon-180x180.png,apple_touch,bilder/NL/U49.png,,b92dc99af10fc1c518815be85988d662e2311ac496c0ff215586f287b2342076,permission_required,False,,,
confirmed_exact,NL:U52,NL,U28,Van der Wal Sloopwerken,https://www.wal-sloopwerken.nl/,https://www.wal-sloopwerken.nl/themes/vanderwal/images/apple-touch-icon.png,apple_touch,bilder/NL/U52.png,,0a8f8232c3d47ef36cf42b6d7bbd740c729f346706599f395451323bdc3d81e0,permission_required,False,,,
confirmed_exact,NL:U57,NL,U30,Victory Group,https://victorygroup.com/,https://victorygroup.com/wp-content/uploads/2026/08/logo-vg.png,structured_logo,bilder/NL/U57.png,bilder/NL/U57-dark.png,14fe1112e75c53bd68ef6ef1131fdbf434c4797b5c37ab13dd4a9eda163689ee,permission_required,False,,,
confirmed_exact,NL:X01,NL,X01,Repurpose,https://repurpose.nl/,https://repurpose.nl/wp-content/themes/repurpose/images/logo-groen-blauw.png,header_logo,bilder/NL/X01.png,,872e806141638007c9a83787af4b2f2ff3e2310bbbb9a3056a3a3b16115f6e0b,permission_required,False,,,
confirmed_exact,NO:I01,NO,I01,Asker kommune – Ombruk,https://www.asker.kommune.no/,https://www.asker.kommune.no/contentassets/21d3166cd6d745eab948cf480d345d1b/logo.svg,header_logo,bilder/NO/I01.png,bilder/NO/I01-dark.png,71b86c3f7dcf20c8797e44668f80833987d9f67afa496155b763781093cd6e61,permission_required,False,,,
confirmed_exact,NO:I03,NO,I03,Trondheim kommune,https://www.trondheim.kommune.no/,https://www.trondheim.kommune.no/apple-touch-icon.png,apple_touch,bilder/NO/I03.png,bilder/NO/I03-dark.png,603c069e9741857fcb2bd5df3d5df73cb2b183328f01d0dc272b49240c22c4c0,permission_required,False,,,
confirmed_exact,NO:M03,NO,M03,Materialbanken for bygningsvern,https://materialbankenforbygningsvern.no/,https://materialbankenforbygningsvern.no/wp-content/uploads/2020/03/MAterialbanken-logo-web.svg,media_logo,bilder/NO/M03.png,,ef15bdc77097b415b2b0f79f21a61a395cd291d6b1b795f82106e5555b3272b5,permission_required,False,,,
confirmed_exact,NO:M04,NO,M04,OMBYGG,https://www.ombygg.no/,https://www.ombygg.no/assets/clients/ombygg/logo/logo.png,header_logo,bilder/NO/M04.png,bilder/NO/M04-dark.png,04999bee0526122d373b895161262933c9de483e401306563c3dc16248653deb,permission_required,False,,,
confirmed_exact,NO:M05,NO,M05,Resirkula,https://www.resirkula.no/,https://www.resirkula.no/favicon/resirkula/apple-touch-icon.png,apple_touch,bilder/NO/M05.png,,a4b122a58fe5781de6e2f833ed2e7b0b1e16ecafd140be3b7b8969056d21df35,permission_required,False,,,
confirmed_exact,NO:N01,NO,N01,byggogbevar directory,https://byggogbevar.no/,https://byggogbevar.no/images/favicons/apple-touch-icon.png,apple_touch,bilder/NO/N01.png,bilder/NO/N01-dark.png,9fd867e889ad58bb60e7fbd4a67608759b37708d065812a5c66eb52767f0cbbc,permission_required,False,,,
confirmed_exact,NO:N05,NO,N03,Ombruks-HUB Sørlandet AS,https://www.ombrukshubsor.no/,https://www.ombrukshubsor.no/assets/clients/ombrukshub/logo/logo.png,header_logo,bilder/NO/N05.png,bilder/NO/N05-dark.png,d8ea2063a5e626879edb7671da9eef28b6bac2178d2bd004527788dd875e25d2,permission_required,False,,,
confirmed_exact,NO:S02,NO,S02,Loopfront,https://www.loopfront.com/,https://www.loopfront.com/hs-fs/hubfs/Loopfront-logo.png?width=865&height=158&name=Loopfront-logo.png,header_logo,bilder/NO/S02.png,,7166337f66e30f7757d556c4f0b828d779646c7bbeb8a02dd9b845bedc6b1811,permission_required,False,,,
confirmed_exact,NO:S04,NO,S04,Sirken,https://sirken.no/,https://sirken.no/images/logo.svg?dpl=dpl_213aJc7rJSrMt9RVfMWMyChc1zLN,header_logo,bilder/NO/S04.png,bilder/NO/S04-dark.png,b4aaf073e35e920eb48d8f33c824d40802684a659c52d760699eb70a443c8664,permission_required,False,,,
confirmed_exact,NO:U01,NO,U01,Asplan Viak,https://www.asplanviak.no/,https://www.asplanviak.no/content/uploads/2024/10/cropped-sitelogo-180x180.png,apple_touch,bilder/NO/U01.png,,970639d10ffefd2d1f191cd0d7782b4a249172b32ad217768a92fb8f4e2339d4,permission_required,False,,,
confirmed_exact,NO:U03,NO,U03,Entra AS,https://www.entra.no/,https://www.entra.no/_/image/32813351-4b6c-4d00-9e2a-904837a56188:783a54c957ebc13fa19afdd047b4c429c21ff8e2/square-180/logoentra.png.jpg,apple_touch,bilder/NO/U03.png,,82d62d7e45d5bb3de1e9965e70b19ec1fda0c48ba4ae41cae91fabbb2e034ef0,permission_required,False,,,
confirmed_exact,NO:U04,NO,U04,Helen & Hard,https://helenhard.no/,https://helenhard.no/wp-content/themes/grensesnitt/images/helen-hard-logo-small.svg,header_logo,bilder/NO/U04.png,bilder/NO/U04-dark.png,4e8904b045394f666debe818edcec7dd8d343736d697677fc5c63972d5d5dded,permission_required,False,,,
confirmed_exact,NO:U05,NO,U05,Insenti,https://insenti.no/,https://insenti.no/wp-content/uploads/2025/08/cropped-Favicon-2025-180x180.png,apple_touch,bilder/NO/U05.png,,c36a894963da68b79fd893a5ad6c8196e0dc954613822f73e489ffdfe7c253be,permission_required,False,,,
confirmed_exact,NO:U09,NO,U08,Multiconsult,https://www.multiconsult.no/,https://www.multiconsult.no/contentassets/1b6574d968314612b6698c40d8dfbb47/multiconsult_primarlogo_bla.png,header_logo,bilder/NO/U09.png,bilder/NO/U09-dark.png,18eb8d775376a1cbc05a9b02d7c876764a1ff9d17000c5bd69b7cff8c31955dd,permission_required,False,,,
confirmed_exact,NO:U10,NO,U09,Scenario Interiørarkitekter,https://www.scenario.no/,https://cdn.prod.website-files.com/5f1fe3bd5bfedd3a47ecd126/5f1feab976539c2f9ba428fb_scenario%20logo%20original%20x2.png,media_logo,bilder/NO/U10.png,bilder/NO/U10-dark.png,6e1bcb7c8095ce41368f4bb2cc7a7281198cd71148de114070d96e043bf393ee,permission_required,False,,,
confirmed_exact,NO:U12,NO,U10,TOBB,https://tobb.no/,https://tobb.no/media/ekvdvuiz/tobb-logo-bilde-high-quality.jpg?width=450&height=350&format=webp&v=1da071ee4e13a30,header_logo,bilder/NO/U12.png,,46d9824cc00640998b642b831e928a30a80e11408b2e7947a2bf128101f73142,permission_required,False,,,
confirmed_exact,SE:M02,SE,M02,Bygghubben,https://bygghubben.se/,https://dev.bygghubben.se/wp-content/uploads/2025/10/favicon-bla-2.png,apple_touch,bilder/SE/M02.png,,7f78dfbdaa123f1a88149c5884063dc0dc5524c55675d3d378526f5e8464a4a0,permission_required,False,,,
confirmed_exact,SE:M03,SE,M03,ByggRetur,https://byggretur.se/,https://byggretur.se/apple-touch-icon.png,apple_touch,bilder/SE/M03.png,bilder/SE/M03-dark.png,5ab638081c0483239920c8458c5eedbaa30a9a845dd5849e77c0deb4b23498ee,permission_required,False,,,
confirmed_exact,SE:M05,SE,M05,Fabege,https://www.fabege.se/,https://www.fabege.se/areas/public/images/apple-touch-icon-152x152.png,apple_touch,bilder/SE/M05.png,,cd382a6b29d8571edf3c08cfb801c5ec19109d2ebc823177a18a6a4fd45c21ae,permission_required,False,,,
confirmed_exact,SE:M06,SE,M06,Nygårds Byggåtervinning,https://www.nygardsbygg.com/,https://www-static.nygardsbygg.com/wp-content/uploads/2024/05/logo_vit_1.webp,header_logo,bilder/SE/M06.png,bilder/SE/M06-dark.png,d768741027dbc49cab8429720be9219706efafce9cdf9aa8dd949523fa93eb81,permission_required,False,,,
confirmed_exact,SE:N02,SE,N03,Svensk Betong,https://www.svenskbetong.se/,https://www.svenskbetong.se/templates/betong3/assets/images/logo.svg,header_logo,bilder/SE/N02.png,bilder/SE/N02-dark.png,7324c48d8d6f9790e2b93662e53df7dadd9594378f537922ec678c0e141193dd,permission_required,False,,,
confirmed_exact,SE:U01,SE,U01,AIX Arkitekter,https://www.aix.se/,https://www.aix.se/wp-content/themes/aix/assets/images/favicons/apple-touch-icon.png,apple_touch,bilder/SE/U01.png,bilder/SE/U01-dark.png,2071bdcc719f39e2da2e09fa9933f4b5fc32eda368ac613787b4774b0a8965fe,permission_required,False,,,
