key,cc,tid,eid,name,stage,source_url,source_kind,official_url,source_checksum,source_provenance,rights_status,print_clearance,permission_required,rights_source_url,rights_contact,license_note,obligations,rendering_note,audited_at
FI:U03,FI,U03,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5080,Consolis Parma,existing_logo,https://parma.fi/wp-content/uploads/2022/02/rgb-parma.svg,header_logo,https://parma.fi/,424158f0283e1a0b1c799dc2b7667ec73a5dc1e2d923944253f985de61dd5f81,documented,permission_required,blocked_pending_permission,True,https://parma.fi/,Consolis Parma communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U05,FI,U05,NEW:H:havujarvela,Havu Järvelä,existing_logo,https://www.aalto.fi/sites/default/files/favicons/apple-touch-icon.png,apple_touch,https://www.aalto.fi/,a2469dc9ca9c8300882922de790d31716e05169cfa7520a1796d02a79b985b60,documented,permission_required,blocked_pending_permission,True,https://www.aalto.fi/,Havu Järvelä communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U06,FI,U06,NEW:H:joensuunrakennuspurkujatimanttiurakointi,Joensuun Rakennuspurku ja Timanttiurakointi Oy,pending_suggestion,https://www.joensuunrakennuspurku.fi/media/rptu-logo.png,header_logo,https://www.joensuunrakennuspurku.fi/,6070c281eed74601d543255b6bf4b5e25f1ef18ca278479958d541cce0ca78f1,documented,permission_required,blocked_pending_permission,True,https://www.joensuunrakennuspurku.fi/,Joensuun Rakennuspurku ja Timanttiurakointi Oy communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U08,FI,U07,NEW:H:kiiltofamily,Kiilto Family,existing_logo,https://www.kiilto.com/wp-content/uploads/2024/02/logo-kiilto-pro-250-x-250-1.png,media_logo,https://www.kiilto.com/,4737797a5f25c83d78a57ed6c3d9bf102c110806124f8c0a19bbe0aaff3f8275,documented,permission_required,blocked_pending_permission,True,https://www.kiilto.com/,Kiilto Family communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U10,FI,U08,NEW:H:markussaarela,Markus Saarela,existing_logo,https://www.aalto.fi/sites/default/files/favicons/apple-touch-icon.png,apple_touch,https://www.aalto.fi/,a2469dc9ca9c8300882922de790d31716e05169cfa7520a1796d02a79b985b60,documented,permission_required,blocked_pending_permission,True,https://www.aalto.fi/,Markus Saarela communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U12,FI,U09,NEW:H:mikkelinkehitysyhtiomiksei,Mikkelin Kehitysyhtiö Miksei Oy,existing_logo,https://mikseimikkeli.fi/wp-content/uploads/2025/03/cropped-faviconsomejakokuva_favicon-512x512-1.jpg,apple_touch,https://mikseimikkeli.fi/,3e3245cf6887d39903a4acd6214bcd89df7b4fa03e186ce7d267fd6735556355,documented,permission_required,blocked_pending_permission,True,https://mikseimikkeli.fi/,Mikkelin Kehitysyhtiö Miksei Oy communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U13,FI,U10,NEW:H:peikkofinland,Peikko Finland,existing_logo,https://www.peikko.com/static/studio/pub/web/images/peikko-logo.jpg,og_image,https://www.peikko.com/,f10b7a97e54a1e28a40af2e2ac29889778741abebabb2c91a7fd6a16d3c8c732,documented,permission_required,blocked_pending_permission,True,https://www.peikko.com/,Peikko Finland communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U14,FI,U11,NEW:purkukolmio,Purkukolmio Oy,existing_logo,https://www.purkukolmio.fi/wp-content/uploads/2022/11/cropped-Facebook-profiili-3.png,header_logo,https://www.purkukolmio.fi/,103c257180d10db4de66c1ca134e32b1201284e036d809890363226c6fdfb639,documented,permission_required,blocked_pending_permission,True,https://www.purkukolmio.fi/,Purkukolmio Oy communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U15,FI,U12,NEW:purkupiha,Purkupiha,existing_logo,https://www.purkupiha.fi/wp-content/themes/purkupiha/dist/images/purkupiha-logo-pysty_84a47b1f.svg,header_logo,https://www.purkupiha.fi/,50e95cd10090ce8d5a3da3e6bca836393b737fda18e5b3a815ea6be77188063d,documented,permission_required,blocked_pending_permission,True,https://www.purkupiha.fi/,Purkupiha communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U16,FI,U13,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5082,Ramboll Finland,existing_logo,https://www.ramboll.com/_next/image?url=https%3A%2F%2Fcdn-assets-eu.frontify.com%2Fs3%2Ffrontify-enterprise-files-eu%2FeyJvYXV0aCI6eyJjbGllbnRfaWQiOiJjbGllbnQtdWtjYnZ6Nmxnc21ibXZ4ayJ9LCJwYXRoIjoicmFtYm9sbFwvZmlsZVwvZHBMY1NZRXdXMXNxQldwTHNZclcudGlmIn0%3Aramboll%3Aj3Kp3BSTKqHJ78chz1tpJkJ55XxbIWF5fwM0aUwHDlU%3Fquality%3D75%26v%3Du78xsc&w=1440&q=75,header_logo,https://www.ramboll.com/,a43a4d0bc0f19ee634053a681d6608f64108f1dd8c3ebd81e4012574170da1b4,documented,permission_required,blocked_pending_permission,True,https://www.ramboll.com/,Ramboll Finland communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U17,FI,U14,NEW:H:sitowise,Sitowise,existing_logo,https://www.sitowise.com/sites/default/themes/sitowise/favicons/apple-touch-icon-180x180.png,apple_touch,https://www.sitowise.com/,a238f6a0b9ae67eb8e07324e3ad4155adf6a306fc08472c8790143d316d4abcd,documented,permission_required,blocked_pending_permission,True,https://www.sitowise.com/,Sitowise communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U18,FI,U15,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5078,Skanska Finland,existing_logo,inline+https://www.skanska.com/fi/fi#sha256=d5bd13c11cb9e01441651d1e82c7da1b408c47836d3debcda5c23be8c7e8131e,header_logo,https://www.skanska.com/,298c82f01c6df894b8a829374c9f245f5c2553904156d5c5eb266bae27409059,documented,permission_required,blocked_pending_permission,True,https://foresight.skanska.com/terms-of-use/,Skanska media/brand contact,Skanska reserves all website-content rights and requires written approval for trademark use beyond its stated terms.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
FI:U20,FI,U16,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:5504,YIT,existing_logo,https://www.yit.fi/apple-icon-180x180.png,apple_touch,https://www.yit.fi/,de2f04e33ba2f8f1d7b0b17a7d4c57defef172690496014a6fb9d998aea30474,documented,permission_required,blocked_pending_permission,True,https://www.yit.fi/,YIT communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NO:F01,NO,F01,NEW:H:nordlandsforskning,Nordlandsforskning AS,existing_logo,https://images.squarespace-cdn.com/content/693694ff2973be3dd33e4450/32ef8002-0683-4f6f-b222-67b68643dfcd/Logo.png?content-type=image%2Fpng,favicon,https://www.nordlandsforskning.no/,cbc6ebb353f30826d9be40eaf41366a0383368306521649d71581debffc22524,documented,permission_required,blocked_pending_permission,True,https://www.nordlandsforskning.no/,Nordlandsforskning AS communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NO:I01,NO,I01,NEW:H:askerkommune,Asker kommune – Ombruk,existing_logo,https://www.asker.kommune.no/contentassets/21d3166cd6d745eab948cf480d345d1b/logo.svg,header_logo,https://www.asker.kommune.no/,696a477dd88e10f40d5b93ff45deb9840f44819b3646f3e5fcc7303c122b8b02,documented,permission_required,blocked_pending_permission,True,https://www.asker.kommune.no/,Asker kommune – Ombruk communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NO:I02,NO,I02,NEW:H:bodokommune,Bodø Kommune,existing_logo,https://bodo.kommune.no/handlers/bv.ashx/idf403ec2-49a9-4102-aff7-fbe43e63b555/81351bk-logo_vert_rgb_favikon.png,declared_icon,https://bodo.kommune.no/,d8ced74eef37e304a6490eea9edadd32128137cd7a16a3028a9aec4a6f1e4710,documented,permission_required,blocked_pending_permission,True,https://bodo.kommune.no/,Bodø Kommune communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NO:I03,NO,I03,NEW:H:trondheimkommune,Trondheim kommune,existing_logo,https://www.trondheim.kommune.no/apple-touch-icon.png,apple_touch,https://www.trondheim.kommune.no/,1b2b77df561a678e4a0aa721cf58042dfb84a5d423011541e5dc1da87ea2761a,documented,permission_required,blocked_pending_permission,True,https://www.trondheim.kommune.no/,Trondheim kommune communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NO:M02,NO,M02,NEW:irisombrukssentralsaltnesombruk,Iris Ombrukssentral / Saltnes ombruk,existing_logo,https://images.squarespace-cdn.com/content/v1/6895b5fffff96b6cc5ca756d/aa999ae2-6a20-4ff5-a8de-fa855e02e4ab/Iris+Ombruk+Sentral+logo+hvit.png?format=1500w,header_logo,https://iris-ombruksentral.no/,2c3dd35b01a47e8ba5c4c5663c2d973e4b27302845f934b049c18836b22e61a2,documented,permission_required,blocked_pending_permission,True,https://iris-ombruksentral.no/,Iris Ombrukssentral / Saltnes ombruk communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
NO:M03,NO,M03,NEW:materialbankenforbygningsvern,Materialbanken for bygningsvern,existing_logo,https://materialbankenforbygningsvern.no/wp-content/uploads/2020/03/MAterialbanken-logo-web.svg,media_logo,https://materialbankenforbygningsvern.no/,0f574162dccd3f27ef4b046a14638662afdf4a538d7a529c57d4f1b1f59c3735,documented,permission_required,blocked_pending_permission,True,https://materialbankenforbygningsvern.no/,Materialbanken for bygningsvern communications/brand owner,Official-site candidate; usage rights require final review.,Obtain written permission for the final light/dark node treatment and retain it with this audit.,Logo is placed in a circular node; neutral colours may be theme-tokenised. Pending suggestions are reviewed at 50% opacity.,2026-08-19
