"source","source_entity","source_id","relation","target","target_entity","target_id","field","raw_label","confidence","resolution_rule","legacy_path","original_source","original_relation","original_target","edge_cleaning"
"reuse_einsatz/AWM_Muenster_Circular_Office__004__Kabeltrassen_und_LED_Leuchten","reuse_einsatz","AWM_Muenster_Circular_Office__004__Kabeltrassen_und_LED_Leuchten","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","funktionswechsel","Gleiche_Funktion","REUSE_EINSATZ:old_new_function","Kabeltrassen und LED-Leuchten | Metall, Elektrokomponenten | ReUse-Kabeltrassen und ReUse-LED-Leuchten | Elektroleitung/Leuchten | Allgemeinbeleuchtung | nein | ja | Reaktivierung, Montage | Elektrosicherheitsprüfung unbekannt | Elektrosicherheit | Zulassung/Haftung","rule_high","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/AWM_Muenster_Circular_Office__004__Kabeltrassen_und_LED_Leuchten","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","added_gap_50p"
"reuse_einsatz/AWM_Muenster_Circular_Office__004__Kabeltrassen_und_LED_Leuchten","reuse_einsatz","AWM_Muenster_Circular_Office__004__Kabeltrassen_und_LED_Leuchten","has_funktionswechsel","funktionswechsel/Technische_Funktion","funktionswechsel","Technische_Funktion","REUSE_EINSATZ:old_new_function","Kabeltrassen und LED-Leuchten | Metall, Elektrokomponenten | ReUse-Kabeltrassen und ReUse-LED-Leuchten | Elektroleitung/Leuchten | Allgemeinbeleuchtung | nein | ja | Reaktivierung, Montage | Elektrosicherheitsprüfung unbekannt | Elektrosicherheit | Zulassung/Haftung","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/AWM_Muenster_Circular_Office__004__Kabeltrassen_und_LED_Leuchten","has_funktionswechsel","funktionswechsel/Technische_Funktion","added_gap_50p"
"reuse_einsatz/AWM_Muenster_Circular_Office__006__Sideboard_Holzeinbauten","reuse_einsatz","AWM_Muenster_Circular_Office__006__Sideboard_Holzeinbauten","has_funktionswechsel","funktionswechsel/Neue_Funktion","funktionswechsel","Neue_Funktion","REUSE_EINSATZ:old_new_function","Sideboard / Holzeinbauten | Holz | Deckenkonstruktion eines Supermarkts / Discounter-Auflösung | konstruktives Holz / Ladenbau | Sideboard, Küche, Unterkonstruktion, Einbauten | nein | nein | Rückbau, Zuschnitt, Tischlerei | Stabilität, Hygiene bei Küche | Herkunft und Sortierung","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/AWM_Muenster_Circular_Office__006__Sideboard_Holzeinbauten","has_funktionswechsel","funktionswechsel/Neue_Funktion","added_gap_50p"
"reuse_einsatz/AWM_Muenster_Circular_Office__006__Sideboard_Holzeinbauten","reuse_einsatz","AWM_Muenster_Circular_Office__006__Sideboard_Holzeinbauten","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","funktionswechsel","Konstruktive_Funktion","REUSE_EINSATZ:old_new_function","Sideboard / Holzeinbauten | Holz | Deckenkonstruktion eines Supermarkts / Discounter-Auflösung | konstruktives Holz / Ladenbau | Sideboard, Küche, Unterkonstruktion, Einbauten | nein | nein | Rückbau, Zuschnitt, Tischlerei | Stabilität, Hygiene bei Küche | Herkunft und Sortierung","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/AWM_Muenster_Circular_Office__006__Sideboard_Holzeinbauten","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__001__Au_enwand_Fertigteile","reuse_einsatz","Association_house_Groeditz__001__Au_enwand_Fertigteile","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","funktionswechsel","Gleiche_Funktion","REUSE_EINSATZ:old_new_function","Außenwand-Fertigteile | Stahlbetonfertigteil | Schule Typ Dresden | Außenwand | Wand/Fassade | Teil von 279 | wahrscheinlich ja | nein | Tragfähigkeit, Hülle, Feuchte/Wärme | Maß-/Anschlussdetails","rule_high","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__001__Au_enwand_Fertigteile","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__001__Au_enwand_Fertigteile","reuse_einsatz","Association_house_Groeditz__001__Au_enwand_Fertigteile","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","funktionswechsel","Konstruktive_Funktion","REUSE_EINSATZ:old_new_function","Außenwand-Fertigteile | Stahlbetonfertigteil | Schule Typ Dresden | Außenwand | Wand/Fassade | Teil von 279 | wahrscheinlich ja | nein | Tragfähigkeit, Hülle, Feuchte/Wärme | Maß-/Anschlussdetails","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__001__Au_enwand_Fertigteile","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__002__Innenwand_Fertigteile","reuse_einsatz","Association_house_Groeditz__002__Innenwand_Fertigteile","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","funktionswechsel","Gleiche_Funktion","REUSE_EINSATZ:old_new_function","Innenwand-Fertigteile | Stahlbetonfertigteil | Schule Typ Dresden | Innenwand | Wand/Trag-/Raumstruktur | Teil von 279 | wahrscheinlich ja | nein | Tragfähigkeit, Brandschutz, Schallschutz | Höhenausgleich","rule_high","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__002__Innenwand_Fertigteile","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__002__Innenwand_Fertigteile","reuse_einsatz","Association_house_Groeditz__002__Innenwand_Fertigteile","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","funktionswechsel","Konstruktive_Funktion","REUSE_EINSATZ:old_new_function","Innenwand-Fertigteile | Stahlbetonfertigteil | Schule Typ Dresden | Innenwand | Wand/Trag-/Raumstruktur | Teil von 279 | wahrscheinlich ja | nein | Tragfähigkeit, Brandschutz, Schallschutz | Höhenausgleich","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__002__Innenwand_Fertigteile","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__003__Innenwandrahmen","reuse_einsatz","Association_house_Groeditz__003__Innenwandrahmen","has_funktionswechsel","funktionswechsel/Neue_Funktion","funktionswechsel","Neue_Funktion","REUSE_EINSATZ:old_new_function","Innenwandrahmen | Stahlbetonfertigteil | Schule Typ Dresden | Wand-/Rahmenelement | räumlich/tragend | Teil von 279 | wahrscheinlich ja | nein | Tragfähigkeit | Geometrie","rule_high","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__003__Innenwandrahmen","has_funktionswechsel","funktionswechsel/Neue_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__003__Innenwandrahmen","reuse_einsatz","Association_house_Groeditz__003__Innenwandrahmen","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","funktionswechsel","Konstruktive_Funktion","REUSE_EINSATZ:old_new_function","Innenwandrahmen | Stahlbetonfertigteil | Schule Typ Dresden | Wand-/Rahmenelement | räumlich/tragend | Teil von 279 | wahrscheinlich ja | nein | Tragfähigkeit | Geometrie","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__003__Innenwandrahmen","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__004__Deckenelemente","reuse_einsatz","Association_house_Groeditz__004__Deckenelemente","has_bauteilebene","bauteilebene/Bauteilgruppe","bauteilebene","Bauteilgruppe","REUSE_EINSATZ:component_scale","Deckenelemente | Stahlbetonfertigteil | Schule Typ Dresden | Decke/Boden | Decke/Boden | Teil von 279 | ja | nein | Tragfähigkeit, Brandschutz | Anschluss, Betondeckung","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__004__Deckenelemente","has_bauteilebene","bauteilebene/Bauteilgruppe","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__004__Deckenelemente","reuse_einsatz","Association_house_Groeditz__004__Deckenelemente","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","funktionswechsel","Gleiche_Funktion","REUSE_EINSATZ:old_new_function","Deckenelemente | Stahlbetonfertigteil | Schule Typ Dresden | Decke/Boden | Decke/Boden | Teil von 279 | ja | nein | Tragfähigkeit, Brandschutz | Anschluss, Betondeckung","rule_high","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__004__Deckenelemente","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__004__Deckenelemente","reuse_einsatz","Association_house_Groeditz__004__Deckenelemente","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","funktionswechsel","Konstruktive_Funktion","REUSE_EINSATZ:old_new_function","Deckenelemente | Stahlbetonfertigteil | Schule Typ Dresden | Decke/Boden | Decke/Boden | Teil von 279 | ja | nein | Tragfähigkeit, Brandschutz | Anschluss, Betondeckung","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__004__Deckenelemente","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__005__Sockel_Plinthenplatten","reuse_einsatz","Association_house_Groeditz__005__Sockel_Plinthenplatten","has_bauteilebene","bauteilebene/Bauteilgruppe","bauteilebene","Bauteilgruppe","REUSE_EINSATZ:component_scale","Sockel-/Plinthenplatten | Stahlbetonfertigteil | Schule Typ Dresden | Sockel/Plinthe | Sockel/Fassade/Wandbereich | Teil von 279 | nein | Feuchte/Dauerhaftigkeit | Anschluss","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__005__Sockel_Plinthenplatten","has_bauteilebene","bauteilebene/Bauteilgruppe","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__005__Sockel_Plinthenplatten","reuse_einsatz","Association_house_Groeditz__005__Sockel_Plinthenplatten","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","funktionswechsel","Gleiche_Funktion","REUSE_EINSATZ:old_new_function","Sockel-/Plinthenplatten | Stahlbetonfertigteil | Schule Typ Dresden | Sockel/Plinthe | Sockel/Fassade/Wandbereich | Teil von 279 | nein | Feuchte/Dauerhaftigkeit | Anschluss","rule_high","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__005__Sockel_Plinthenplatten","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__005__Sockel_Plinthenplatten","reuse_einsatz","Association_house_Groeditz__005__Sockel_Plinthenplatten","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","funktionswechsel","Konstruktive_Funktion","REUSE_EINSATZ:old_new_function","Sockel-/Plinthenplatten | Stahlbetonfertigteil | Schule Typ Dresden | Sockel/Plinthe | Sockel/Fassade/Wandbereich | Teil von 279 | nein | Feuchte/Dauerhaftigkeit | Anschluss","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__005__Sockel_Plinthenplatten","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__006__Treppen","reuse_einsatz","Association_house_Groeditz__006__Treppen","has_bauteilebene","bauteilebene/Bauteilgruppe","bauteilebene","Bauteilgruppe","REUSE_EINSATZ:component_scale","Treppen | Stahlbetonfertigteil | Schule Typ Dresden | Treppen | Erschließung | Teil von 279 | ja | nein | Tragfähigkeit, Brandschutz, Barrierefreiheit | Schall/Brandschutz","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__006__Treppen","has_bauteilebene","bauteilebene/Bauteilgruppe","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__006__Treppen","reuse_einsatz","Association_house_Groeditz__006__Treppen","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","funktionswechsel","Gleiche_Funktion","REUSE_EINSATZ:old_new_function","Treppen | Stahlbetonfertigteil | Schule Typ Dresden | Treppen | Erschließung | Teil von 279 | ja | nein | Tragfähigkeit, Brandschutz, Barrierefreiheit | Schall/Brandschutz","rule_high","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__006__Treppen","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__006__Treppen","reuse_einsatz","Association_house_Groeditz__006__Treppen","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","funktionswechsel","Konstruktive_Funktion","REUSE_EINSATZ:old_new_function","Treppen | Stahlbetonfertigteil | Schule Typ Dresden | Treppen | Erschließung | Teil von 279 | ja | nein | Tragfähigkeit, Brandschutz, Barrierefreiheit | Schall/Brandschutz","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__006__Treppen","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__007__WBS70_Paneele","reuse_einsatz","Association_house_Groeditz__007__WBS70_Paneele","has_bauteilebene","bauteilebene/Bauteilgruppe","bauteilebene","Bauteilgruppe","REUSE_EINSATZ:component_scale","WBS70-Paneele | Stahlbetonfertigteil | weiteres Gebäude | Wand/Decke unbekannt | Wand/Decke/Fassade | 159 | wahrscheinlich ja | nein | Tragfähigkeit/Hülle | Systemmix","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__007__WBS70_Paneele","has_bauteilebene","bauteilebene/Bauteilgruppe","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__007__WBS70_Paneele","reuse_einsatz","Association_house_Groeditz__007__WBS70_Paneele","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","funktionswechsel","Gleiche_Funktion","REUSE_EINSATZ:old_new_function","WBS70-Paneele | Stahlbetonfertigteil | weiteres Gebäude | Wand/Decke unbekannt | Wand/Decke/Fassade | 159 | wahrscheinlich ja | nein | Tragfähigkeit/Hülle | Systemmix","rule_high","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__007__WBS70_Paneele","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Groeditz__007__WBS70_Paneele","reuse_einsatz","Association_house_Groeditz__007__WBS70_Paneele","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","funktionswechsel","Konstruktive_Funktion","REUSE_EINSATZ:old_new_function","WBS70-Paneele | Stahlbetonfertigteil | weiteres Gebäude | Wand/Decke unbekannt | Wand/Decke/Fassade | 159 | wahrscheinlich ja | nein | Tragfähigkeit/Hülle | Systemmix","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Groeditz__007__WBS70_Paneele","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Plauen__001__Decken_Bodenplatten","reuse_einsatz","Association_house_Plauen__001__Decken_Bodenplatten","has_bauteilebene","bauteilebene/Bauteilgruppe","bauteilebene","Bauteilgruppe","REUSE_EINSATZ:component_scale","Decken-/Bodenplatten | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Decke/Boden | Decke/Boden oder tragendes Bauteil im Vereinshaus | 145 | ja | nein | Tragfähigkeit, Gebrauchstauglichkeit, Brandschutz | Geometrie, Nachweis, Anschlüsse","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Plauen__001__Decken_Bodenplatten","has_bauteilebene","bauteilebene/Bauteilgruppe","added_gap_50p"
"reuse_einsatz/Association_house_Plauen__001__Decken_Bodenplatten","reuse_einsatz","Association_house_Plauen__001__Decken_Bodenplatten","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","funktionswechsel","Gleiche_Funktion","REUSE_EINSATZ:old_new_function","Decken-/Bodenplatten | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Decke/Boden | Decke/Boden oder tragendes Bauteil im Vereinshaus | 145 | ja | nein | Tragfähigkeit, Gebrauchstauglichkeit, Brandschutz | Geometrie, Nachweis, Anschlüsse","rule_high","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Plauen__001__Decken_Bodenplatten","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Plauen__001__Decken_Bodenplatten","reuse_einsatz","Association_house_Plauen__001__Decken_Bodenplatten","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","funktionswechsel","Konstruktive_Funktion","REUSE_EINSATZ:old_new_function","Decken-/Bodenplatten | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Decke/Boden | Decke/Boden oder tragendes Bauteil im Vereinshaus | 145 | ja | nein | Tragfähigkeit, Gebrauchstauglichkeit, Brandschutz | Geometrie, Nachweis, Anschlüsse","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Plauen__001__Decken_Bodenplatten","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Plauen__002__Au_enwandelemente","reuse_einsatz","Association_house_Plauen__002__Au_enwandelemente","has_bauteilebene","bauteilebene/Bauteilgruppe","bauteilebene","Bauteilgruppe","REUSE_EINSATZ:component_scale","Außenwandelemente | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Außenwand | Wand/Hülle | 19 | wahrscheinlich ja | nein | Tragfähigkeit, Wärmeschutz, Feuchte, Brandschutz | Hülle/Anschluss/Wärmebrücken","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Plauen__002__Au_enwandelemente","has_bauteilebene","bauteilebene/Bauteilgruppe","added_gap_50p"
"reuse_einsatz/Association_house_Plauen__002__Au_enwandelemente","reuse_einsatz","Association_house_Plauen__002__Au_enwandelemente","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","funktionswechsel","Gleiche_Funktion","REUSE_EINSATZ:old_new_function","Außenwandelemente | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Außenwand | Wand/Hülle | 19 | wahrscheinlich ja | nein | Tragfähigkeit, Wärmeschutz, Feuchte, Brandschutz | Hülle/Anschluss/Wärmebrücken","rule_high","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Plauen__002__Au_enwandelemente","has_funktionswechsel","funktionswechsel/Gleiche_Funktion","added_gap_50p"
"reuse_einsatz/Association_house_Plauen__002__Au_enwandelemente","reuse_einsatz","Association_house_Plauen__002__Au_enwandelemente","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","funktionswechsel","Konstruktive_Funktion","REUSE_EINSATZ:old_new_function","Außenwandelemente | Stahlbetonfertigteil | IW73/6-Wohnungsbau | Außenwand | Wand/Hülle | 19 | wahrscheinlich ja | nein | Tragfähigkeit, Wärmeschutz, Feuchte, Brandschutz | Hülle/Anschluss/Wärmebrücken","rule_medium","label_50p_has_bauteilprofil_component_profile","","reuse_einsatz/Association_house_Plauen__002__Au_enwandelemente","has_funktionswechsel","funktionswechsel/Konstruktive_Funktion","added_gap_50p"
