claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP08-n-0965,node,pn_schadstoffanalyse_kitt,,,PruefungNachweis,PruefungNachweis pn_schadstoffanalyse_kitt fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1501
EP08-n-0966,node,pn_schadstoffanalyse_kleber,,,PruefungNachweis,PruefungNachweis pn_schadstoffanalyse_kleber fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=2; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1473
EP08-n-0967,node,pn_schichtdicke,,,PruefungNachweis,PruefungNachweis pn_schichtdicke fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1410
EP08-n-0968,node,pn_schimmelpruefung,,,PruefungNachweis,PruefungNachweis pn_schimmelpruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1454
EP08-n-0969,node,pn_schnittkantenpruefung,,,PruefungNachweis,PruefungNachweis pn_schnittkantenpruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1427
EP08-n-0970,node,pn_schnittplan,,,PruefungNachweis,PruefungNachweis pn_schnittplan fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1465
EP08-n-0971,node,pn_schweissbarkeit,,,PruefungNachweis,PruefungNachweis pn_schweissbarkeit fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1436
EP08-n-0972,node,pn_schwermetalle,,,PruefungNachweis,PruefungNachweis pn_schwermetalle fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=2; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1463
EP08-n-0973,node,pn_schwindmass,,,PruefungNachweis,PruefungNachweis pn_schwindmass fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1555
EP08-n-0974,node,pn_spannlitzenlage,,,PruefungNachweis,PruefungNachweis pn_spannlitzenlage fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1476
EP08-n-0975,node,pn_statik_nachweis,,,PruefungNachweis,PruefungNachweis pn_statik_nachweis fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1428
EP08-n-0976,node,pn_staubbewertung,,,PruefungNachweis,PruefungNachweis pn_staubbewertung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1532
EP08-n-0977,node,pn_staubschutz,,,PruefungNachweis,PruefungNachweis pn_staubschutz fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1536
EP08-n-0978,node,pn_transportsicherung,,,PruefungNachweis,PruefungNachweis pn_transportsicherung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1522
EP08-n-0979,node,pn_ug_uw_wert,,,PruefungNachweis,PruefungNachweis pn_ug_uw_wert fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=2; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1550
EP08-n-0980,node,pn_ug_wert,,,PruefungNachweis,PruefungNachweis pn_ug_wert fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=2; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1504
EP08-n-0981,node,pn_ultraschall,,,PruefungNachweis,PruefungNachweis pn_ultraschall fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1435
EP08-n-0982,node,pn_ultraschall_dickenmessung,,,PruefungNachweis,PruefungNachweis pn_ultraschall_dickenmessung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1419
EP08-n-0983,node,pn_untergrundhaftung,,,PruefungNachweis,PruefungNachweis pn_untergrundhaftung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1416
EP08-n-0984,node,pn_visuelle_festigkeitssortierung,,,PruefungNachweis,PruefungNachweis pn_visuelle_festigkeitssortierung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1456
EP08-n-0985,node,pn_wasseraufnahme,,,PruefungNachweis,PruefungNachweis pn_wasseraufnahme fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1514
EP08-n-0986,node,pn_wasserdichtheit,,,PruefungNachweis,PruefungNachweis pn_wasserdichtheit fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1442
EP08-n-0987,node,pn_werkspruefung,,,PruefungNachweis,PruefungNachweis pn_werkspruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1479
EP08-n-0988,node,pr_abbrandbemessung,,,PruefungNachweis,PruefungNachweis pr_abbrandbemessung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4692
EP08-n-0989,node,pr_bohrkernpruefung_beton,,,PruefungNachweis,PruefungNachweis pr_bohrkernpruefung_beton fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:112
EP08-n-0990,node,pr_brandschutznachweis,,,PruefungNachweis,PruefungNachweis pr_brandschutznachweis fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=1,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4693
EP08-n-0991,node,pr_dokumentenpruefung_bestand,,,PruefungNachweis,PruefungNachweis pr_dokumentenpruefung_bestand fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:113
EP08-n-0992,node,pr_eignungspruefung_baulehm,,,PruefungNachweis,PruefungNachweis pr_eignungspruefung_baulehm fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4694
EP08-n-0993,node,pr_festigkeitssortierung_holz,,,PruefungNachweis,PruefungNachweis pr_festigkeitssortierung_holz fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:111
EP08-n-0994,node,pr_feuchtepruefung,,,PruefungNachweis,PruefungNachweis pr_feuchtepruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:116
EP08-n-0995,node,pr_geometrische_vermessung,,,PruefungNachweis,PruefungNachweis pr_geometrische_vermessung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4695
EP08-n-0996,node,pr_holzsortierung,,,PruefungNachweis,PruefungNachweis pr_holzsortierung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1593
EP08-n-0997,node,pr_korrosionspruefung,,,PruefungNachweis,PruefungNachweis pr_korrosionspruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:110
EP08-n-0998,node,pr_materialbeprobung,,,PruefungNachweis,PruefungNachweis pr_materialbeprobung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:115
EP08-n-0999,node,pr_materialpruefung,,,PruefungNachweis,PruefungNachweis pr_materialpruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4696
EP08-n-1000,node,pr_schadstoffpruefung,,,PruefungNachweis,PruefungNachweis pr_schadstoffpruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=1,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:114
EP08-n-1001,node,pr_schadstoffscreening,,,PruefungNachweis,PruefungNachweis pr_schadstoffscreening fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=2; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4697
EP08-n-1002,node,pr_schweissbarkeitspruefung,,,PruefungNachweis,PruefungNachweis pr_schweissbarkeitspruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4698
EP08-n-1003,node,pr_sichtpruefung,,,PruefungNachweis,PruefungNachweis pr_sichtpruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4699
EP08-n-1004,node,pr_statische_nachweisfuehrung,,,PruefungNachweis,PruefungNachweis pr_statische_nachweisfuehrung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4700
EP08-n-1005,node,pr_zerstoerende_pruefung,,,PruefungNachweis,PruefungNachweis pr_zerstoerende_pruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=2,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:109
EP08-n-1006,node,pr_zerstoerungsfreie_pruefung,,,PruefungNachweis,PruefungNachweis pr_zerstoerungsfreie_pruefung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:108
EP08-n-1007,node,pr_zugversuch,,,PruefungNachweis,PruefungNachweis pr_zugversuch fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4701
EP08-n-1008,node,pr_zustandsbewertung,,,PruefungNachweis,PruefungNachweis pr_zustandsbewertung fulfills ≥1 Nachweisforderung via ERFUELLT_NACHWEIS,logic,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,ERFUELLT_NACHWEIS out=1; in_deg=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4702
EP08-n-1009,node,rf_bauphysik_frage,,,Regulierungsfrage,Regulierungsfrage node rf_bauphysik_frage (BauphysikFrage) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Regulierungsfrage']; in=153 out=8,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1740
EP08-n-1010,node,rf_bauproduktstatus_frage,,,Regulierungsfrage,Regulierungsfrage node rf_bauproduktstatus_frage (BauproduktstatusFrage) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Regulierungsfrage']; in=287 out=13,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1732
EP08-n-1011,node,rf_brandschutz_frage,,,Regulierungsfrage,Regulierungsfrage node rf_brandschutz_frage (BrandschutzFrage) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Regulierungsfrage']; in=79 out=6,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1739
EP08-n-1012,node,rf_genehmigungs_frage,,,Regulierungsfrage,Regulierungsfrage node rf_genehmigungs_frage (GenehmigungsFrage) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Regulierungsfrage']; in=19 out=6,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1760
EP08-n-1013,node,rf_haftung_gewaehrleistung_frage,,,Regulierungsfrage,Regulierungsfrage node rf_haftung_gewaehrleistung_frage (HaftungGewaehrleistungFrage) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Regulierungsfrage']; in=14 out=3,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1761
EP08-n-1014,node,rf_hygiene_elektro_funktion_frage,,,Regulierungsfrage,Regulierungsfrage node rf_hygiene_elektro_funktion_frage (HygieneElektroFunktionFrage) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Regulierungsfrage']; in=22 out=4,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1755
EP08-n-1015,node,rf_reusedokumentationfrage,,,Regulierungsfrage,Regulierungsfrage node rf_reusedokumentationfrage (ReuseDokumentationFrage) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Regulierungsfrage']; in=125 out=11,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1704
EP08-n-1016,node,rf_rueckbau_und_bauteilernte_frage,,,Regulierungsfrage,Regulierungsfrage node rf_rueckbau_und_bauteilernte_frage (RueckbauUndBauteilernteFrage) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Regulierungsfrage']; in=84 out=9,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1725
EP08-n-1017,node,rf_schadstoff_frage,,,Regulierungsfrage,Regulierungsfrage node rf_schadstoff_frage (SchadstoffFrage) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Regulierungsfrage']; in=76 out=9,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1742
EP08-n-1018,node,rf_tragwerkssicherheit_frage,,,Regulierungsfrage,Regulierungsfrage node rf_tragwerkssicherheit_frage (TragwerkssicherheitFrage) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Regulierungsfrage']; in=186 out=10,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1735
EP08-n-1019,node,rf_umweltvertraeglichkeit_oekobilanz_frage,,,Regulierungsfrage,Regulierungsfrage node rf_umweltvertraeglichkeit_oekobilanz_frage (UmweltvertraeglichkeitOekobilanzFrage) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Regulierungsfrage']; in=85 out=9,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1762
EP08-n-1020,node,rq_bauteilmarkt_oder_lager,,,Ressourcenquelle,Ressourcenquelle node rq_bauteilmarkt_oder_lager (Bauteilmarkt_oder_Lager) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Ressourcenquelle']; in=18 out=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:743
EP08-n-1021,node,rq_eigener_bestand,,,Ressourcenquelle,Ressourcenquelle node rq_eigener_bestand (Eigener_Bestand) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Ressourcenquelle']; in=46 out=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:717
EP08-n-1022,node,rq_externer_spenderbau,,,Ressourcenquelle,Ressourcenquelle node rq_externer_spenderbau (Externer_Spenderbau) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Ressourcenquelle']; in=143 out=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:716
EP08-n-1023,node,rq_gleicher_standort,,,Ressourcenquelle,Ressourcenquelle node rq_gleicher_standort (Gleicher_Standort) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Ressourcenquelle']; in=13 out=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:742
EP08-n-1024,node,rq_restposten_abfall_unbekannt,,,Ressourcenquelle,Ressourcenquelle node rq_restposten_abfall_unbekannt (Restposten_Abfall_Unbekannt) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Ressourcenquelle']; in=44 out=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:745
EP08-n-1025,node,rv_ausbau_von_bauteilen,,,Rueckbauverfahren,Rueckbauverfahren node rv_ausbau_von_bauteilen (Ausbau_von_Bauteilen) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Rueckbauverfahren']; in=109 out=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4729
EP08-n-1026,node,rv_demontage,,,Rueckbauverfahren,Rueckbauverfahren node rv_demontage (Demontage) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Rueckbauverfahren']; in=78 out=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4731
EP08-n-1027,node,rv_integrierter_rueckbau_und_lagerung,,,Rueckbauverfahren,Rueckbauverfahren node rv_integrierter_rueckbau_und_lagerung (Integrierter_Rueckbau_und_Lagerung) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Rueckbauverfahren']; in=6 out=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:747
EP08-n-1028,node,rv_schneidender_rueckbau,,,Rueckbauverfahren,Rueckbauverfahren node rv_schneidender_rueckbau (Schneidender_Rueckbau) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Rueckbauverfahren']; in=2 out=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:746
EP08-n-1029,node,rv_selektiver_rueckbau,,,Rueckbauverfahren,Rueckbauverfahren node rv_selektiver_rueckbau (Selektiver_Rueckbau) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Rueckbauverfahren']; in=83 out=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4732
EP08-n-1030,node,rv_zerstoerungsarme_bergung,,,Rueckbauverfahren,Rueckbauverfahren node rv_zerstoerungsarme_bergung (Zerstoerungsarme_Bergung) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Rueckbauverfahren']; in=30 out=0,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4733
EP08-n-1031,node,s_asbest,,,Schadstoff,Schadstoff node s_asbest (Asbest) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Schadstoff']; in=27 out=10,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4734
EP08-n-1032,node,s_bleifarbe,,,Schadstoff,Schadstoff node s_bleifarbe (Bleifarbe) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Schadstoff']; in=14 out=10,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4735
EP08-n-1033,node,s_chlorid,,,Schadstoff,Schadstoff node s_chlorid (Chloride) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Schadstoff']; in=5 out=2,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:11
EP08-n-1034,node,s_formaldehyd,,,Schadstoff,Schadstoff node s_formaldehyd (Formaldehyd (MDF / Spanplatten)) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Schadstoff']; in=9 out=5,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:68
EP08-n-1035,node,s_holzschutzmittel,,,Schadstoff,Schadstoff node s_holzschutzmittel (Holzschutzmittel) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Schadstoff']; in=11 out=5,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4736
EP08-n-1036,node,s_kmf,,,Schadstoff,Schadstoff node s_kmf (KMF — Künstliche Mineralfasern (alte Mineralwolle vor 1996/2000)) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Schadstoff']; in=2 out=5,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:67
EP08-n-1037,node,s_mineraloel,,,Schadstoff,Schadstoff node s_mineraloel (Mineraloel-/Oelkontamination) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Schadstoff']; in=5 out=2,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:28
EP08-n-1038,node,s_pak,,,Schadstoff,Schadstoff node s_pak (PAK) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Schadstoff']; in=23 out=10,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4737
EP08-n-1039,node,s_pcb,,,Schadstoff,Schadstoff node s_pcb (PCB) is wired into graph,contract,_neo4j/contracts/ + get-schema,false,,PROVEN,hoch,labels=['Schadstoff']; in=14 out=8,KEEP,08,,element,4:5f542910-8dcf-46a9-a77c-dfff0c64ee65:4738
