claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,coverage_level,graph_element_id
EP07-rel-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153096326955663367,p_55_great_suffolk_street_london,ae_exposed_reuse_structure,HAT_ARCHITEKTURERGEBNIS,p_55_great_suffolk_street_london is linked via HAT_ARCHITEKTURERGEBNIS to vocab node ae_exposed_reuse_structure,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Projekt(Projekt) -[HAT_ARCHITEKTURERGEBNIS]-> Architekturergebnis(Architekturergebnis); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Projekt']; to_labels=['Architekturergebnis'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153096326955663367
EP07-rel-1082,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010218,bg_mdf_ausbau_impact_red_mdf_reception,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_mdf_ausbau_impact_red_mdf_reception is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010218
EP07-rel-1083,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324967,bg_mdf_mehrere_impact_black_mdf_panels,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_mdf_mehrere_impact_black_mdf_panels is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324967
EP07-rel-1084,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010215,bg_mdf_mehrere_impact_black_mdf_panels,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_mdf_mehrere_impact_black_mdf_panels is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010215
EP07-rel-1085,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324937,bg_mehrere_boden_green_house_pflasterklinker,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_boden_green_house_pflasterklinker is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324937
EP07-rel-1086,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324948,bg_mehrere_dach_grubenstrasse_sheets,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_dach_grubenstrasse_sheets is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324948
EP07-rel-1087,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010196,bg_mehrere_dach_grubenstrasse_sheets,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_dach_grubenstrasse_sheets is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010196
EP07-rel-1088,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325037,bg_mehrere_fassade_peoples_pavilion_borrowed_elements,vt_klemmverbindung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_fassade_peoples_pavilion_borrowed_elements is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_klemmverbindung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325037
EP07-rel-1089,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010285,bg_mehrere_fassade_peoples_pavilion_borrowed_elements,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_fassade_peoples_pavilion_borrowed_elements is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010285
EP07-rel-1090,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324882,bg_mehrere_mehrere_christ_pavilion_cloister_glass_facade,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_mehrere_christ_pavilion_cloister_glass_facade is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324882
EP07-rel-1091,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324883,bg_mehrere_mehrere_christ_pavilion_complete_ensemble,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_mehrere_christ_pavilion_complete_ensemble is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324883
EP07-rel-1092,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324886,bg_mehrere_mehrere_christ_pavilion_marble_glass_wall,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_mehrere_christ_pavilion_marble_glass_wall is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324886
EP07-rel-1093,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324949,bg_mehrere_mehrere_grubenstrasse_windows_doors,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_mehrere_grubenstrasse_windows_doors is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324949
EP07-rel-1094,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010197,bg_mehrere_mehrere_grubenstrasse_windows_doors,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_mehrere_grubenstrasse_windows_doors is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010197
EP07-rel-1095,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324968,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324968
EP07-rel-1096,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010216,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_mehrere_impact_crclr_doors_windows_sanitary is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010216
EP07-rel-1097,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324994,bg_mehrere_mehrere_kamikatsu_donated_facade_windows,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_mehrere_kamikatsu_donated_facade_windows is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324994
EP07-rel-1098,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325029,bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_mehrere_moeoeslistrasse_stahlpergola_beschattung is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325029
EP07-rel-1099,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325051,bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_mehrere_plp_terrazzo_arbeits_kuechenflaechen is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325051
EP07-rel-1100,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325081,bg_mehrere_mehrere_thoravej_tt_decken_zu_treppen,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_mehrere_thoravej_tt_decken_zu_treppen is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325081
EP07-rel-1101,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324946,bg_mehrere_technik_grubenstrasse_radiators_sanitary,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_technik_grubenstrasse_radiators_sanitary is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324946
EP07-rel-1102,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010194,bg_mehrere_technik_grubenstrasse_radiators_sanitary,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_mehrere_technik_grubenstrasse_radiators_sanitary is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010194
EP07-rel-1103,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325230,bg_mineralisch_stuetze_elementa_baufeld_c,vt_bolzenverbindung,HAT_VERBINDUNGSTECHNIK,bg_mineralisch_stuetze_elementa_baufeld_c is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_bolzenverbindung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325230
EP07-rel-1104,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010478,bg_mineralisch_stuetze_elementa_baufeld_c,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_mineralisch_stuetze_elementa_baufeld_c is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010478
EP07-rel-1105,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325231,bg_mineralisch_wand_elementa_baufeld_d,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_mineralisch_wand_elementa_baufeld_d is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560325231
EP07-rel-1106,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324942,bg_stahl_fassade_grubenstrasse_blue_sheets,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_stahl_fassade_grubenstrasse_blue_sheets is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324942
EP07-rel-1107,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010190,bg_stahl_fassade_grubenstrasse_blue_sheets,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_stahl_fassade_grubenstrasse_blue_sheets is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010190
EP07-rel-1108,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324947,bg_stahl_gelaender_grubenstrasse_railings,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_stahl_gelaender_grubenstrasse_railings is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324947
EP07-rel-1109,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010195,bg_stahl_gelaender_grubenstrasse_railings,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_stahl_gelaender_grubenstrasse_railings is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010195
EP07-rel-1110,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324887,bg_stahl_mehrere_christ_pavilion_roof_structure,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_stahl_mehrere_christ_pavilion_roof_structure is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324887
EP07-rel-1111,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324898,bg_stahl_mehrere_crclr_roof_to_stair_stringers,vt_verschraubung,HAT_VERBINDUNGSTECHNIK,bg_stahl_mehrere_crclr_roof_to_stair_stringers is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschraubung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324898
EP07-rel-1112,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010146,bg_stahl_mehrere_crclr_roof_to_stair_stringers,vt_verschweissung,HAT_VERBINDUNGSTECHNIK,bg_stahl_mehrere_crclr_roof_to_stair_stringers is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschweissung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155263464374010146
EP07-rel-1113,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324901,bg_stahl_mehrere_drill_stem_pipe_dachtragwerk_saxum,vt_verschweissung,HAT_VERBINDUNGSTECHNIK,bg_stahl_mehrere_drill_stem_pipe_dachtragwerk_saxum is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_verschweissung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324901
EP07-rel-1114,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324935,bg_stahl_mehrere_green_house_demontables_stahltragwerk,vt_reversible_fuegung,HAT_VERBINDUNGSTECHNIK,bg_stahl_mehrere_green_house_demontables_stahltragwerk is linked via HAT_VERBINDUNGSTECHNIK to vocab node vt_reversible_fuegung,contract,_neo4j/contracts/project_batches_v1_1 + get-schema domain/range (Agent 12 A12-rel-agg-0010..0016),false,,PROVEN,hoch,Bauteilgruppe(Bauteilgruppe) -[HAT_VERBINDUNGSTECHNIK]-> Verbindungstechnik(Verbindungstechnik); domain/range conform; target not DEPRECATED,KEEP,EP-07,from_labels=['Bauteilgruppe']; to_labels=['Verbindungstechnik'],element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153011664560324935
