"legacy_path","top_folder","legacy_type","title","bytes","heading_count","first_headings","url_count","wikilink_count","table_line_count","content_flags","migration_action","target_primary","target_secondary","risk_flags"
"verbindung\Steckverbindung.md","verbindung","Verbindung","","12077","12","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Wirkprinzipien | LÃ¶sbar oder nicht lÃ¶sbar | Tragwerks- und bauphysikalische Aspekte | PrÃ¼fbarkeit","3","8","7","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","move_as_knot","fuegung_verbindung/Steckverbindung","",""
"verbindung\Verleimung.md","verbindung","Verbindung","","13077","13","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Klebstoffarten und Einsatzlogik | LÃ¶sbar oder nicht lÃ¶sbar | Tragende Verleimung im Holzbau | FlÃ¤chige Verklebung und Materialverbund","3","6","7","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","move_as_knot","fuegung_verbindung/Verleimung","",""
"verbindung\Vermoertelung.md","verbindung","Verbindung","","12053","12","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionen von MÃ¶rtelverbindungen | MÃ¶rtelarten und ReUse-Wirkung | LÃ¶sbar oder nicht lÃ¶sbar | PrÃ¼fung und Bewertung","3","5","7","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","move_as_knot","fuegung_verbindung/Vermoertelung","",""
"verbindung\Verschraubung.md","verbindung","Verbindung","","12742","12","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Arten von Schraubverbindungen | LÃ¶sbar oder nicht lÃ¶sbar | Bemessungs- und Leistungsanforderungen | PrÃ¼fbarkeit","4","6","7","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","move_as_knot","fuegung_verbindung/Verschraubung","",""
"verbindung\Verschweissung.md","verbindung","Verbindung","","12553","12","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Wirkprinzip und Auswirkungen | LÃ¶sbar oder nicht lÃ¶sbar | Normen, AusfÃ¼hrung und PrÃ¼fung | RÃ¼ckbau und Trennschnitt","7","5","7","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","move_as_knot","fuegung_verbindung/Verschweissung","",""
"werkzeug.md","werkzeug.md","Type","Werkzeug","81","0","","0","0","0","","merge_into_index","software_digitaltool/index","tooltyp/index","old_schema_file_not_content_node"
"werkzeug\BIM.md","werkzeug","Werkzeug","","14648","14","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Informationsanforderungen fÃ¼r Wiederverwendung | Datenebenen | Schnittstellen | BIM fÃ¼r Bestand","6","22","0","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/BIM","datenmodell_or_methode_review","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Bonsai_BlenderBIM.md","werkzeug","Werkzeug","","6170","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Reuse-relevante Datentypen | Einsatzszenarien | Schnittstellen","5","7","0","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","semantic_move","software_digitaltool/Bonsai_BlenderBIM","datenmodell_or_methode_review","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\CMEx.md","werkzeug","Werkzeug","CMEx","7651","12","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Zielsetzung | Typische Datentypen | Plattformlogik | Unterschied zu EME","6","4","0","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","semantic_move","software_digitaltool/CMEx","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Concular_Plattform.md","werkzeug","Werkzeug","","11742","13","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Datentypen | Plattform als Marktinfrastruktur | Schnittstellen","8","16","0","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Concular_Plattform","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Cycle_Up.md","werkzeug","Werkzeug","Cycle Up","8305","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Datentypen | Einsatzszenarien | Schnittstellen und Systemrolle","6","7","0","external_urls;wikilinks;has_sources_section;platform_terms","semantic_move","software_digitaltool/Cycle_Up","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Dataview.md","werkzeug","Werkzeug","","10158","14","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Datentypen fÃ¼r das Forschungsrepo | Abfragebeispiele | Einsatzszenarien","6","9","0","external_urls;wikilinks;has_sources_section;certification_terms","semantic_move","software_digitaltool/Dataview","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\DGNB_Gebaeuderessourcenpass.md","werkzeug","Werkzeug","","7428","10","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Rolle im WerkzeugÃ¶kosystem | MÃ¶gliche Inhalte | Einsatzszenarien | Praxisbezug / Beispiele","5","7","0","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;numeric_or_metric_terms","semantic_move","dokumenttyp/Gebaeuderessourcenpass","zertifizierung_bewertungssystem/DGNB","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Excess_Materials_Exchange.md","werkzeug","Werkzeug","Excess Materials Exchange","9158","12","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Systemlogik | Datentypen | Wiederverwendungsniveau | Schnittstellen und Rollen","5","6","0","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","semantic_move","software_digitaltool/Excess_Materials_Exchange","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\GIS_Urban_Mining.md","werkzeug","Werkzeug","","6500","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Datenquellen | Methodik | Reuse-relevante Auswertungen | Abgrenzung","5","4","0","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","semantic_move","software_digitaltool/GIS_Urban_Mining","datenmodell_or_methode_review","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Globechain.md","werkzeug","Werkzeug","Globechain","6757","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Datentypen | Geeignete Materialgruppen | Einordnung gegenÃ¼ber Bauspezialplattformen","5","7","0","external_urls;wikilinks;has_sources_section;platform_terms;donor_receiver_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Globechain","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\IFC_Viewer.md","werkzeug","Werkzeug","","10932","14","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Abgrenzung der Ebenen | IFC-Daten, die fÃ¼r Wiederverwendung relevant sind | PrÃ¼ffragen im IFC-Viewer | Typische Viewer- und PrÃ¼fwerkzeuge","10","14","0","external_urls;wikilinks;has_sources_section;platform_terms","semantic_move","software_digitaltool/IFC_Viewer","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\IfcOpenShell.md","werkzeug","Werkzeug","","5970","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Kernfunktionen | Reuse-relevante Operationen | Typische Datenpipeline | Abgrenzung","5","5","0","external_urls;wikilinks;has_sources_section;numeric_or_metric_terms","semantic_move","software_digitaltool/IfcOpenShell","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\index.md","werkzeug","Werkzeug","Index","188","4","Zweck | Enthaltene Entitaeten | Wichtigste Cluster | Fehlende Entitaeten","0","1","0","wikilinks","merge_into_index","software_digitaltool/index","","index_content_may_contain_unique_gaps_or_cluster_lists"
"werkzeug\Klimaschutz_Konfigurator.md","werkzeug","Werkzeug","","136","0","","1","0","0","external_urls","semantic_move","software_digitaltool/Klimaschutz_Konfigurator","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Library_of_Reuse.md","werkzeug","Werkzeug","Library of Reuse","5794","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Datentypen | Einsatzszenarien | Abgrenzung","6","6","0","external_urls;wikilinks;has_sources_section","semantic_move","software_digitaltool/Library_of_Reuse","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Loopfront.md","werkzeug","Werkzeug","Loopfront","9799","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Typische Datentypen | Funktionsweise | Schnittstellen | Einordnung gegenÃ¼ber Ã¤hnlichen Werkzeugen","5","8","0","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Loopfront","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Maconda_Materialpass.md","werkzeug","Werkzeug","","8684","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktion im Reuse-Prozess | Typische Datenfelder | Schnittstellen | Abgrenzung","6","7","0","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Maconda_Materialpass","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Maconda_ROMULUS.md","werkzeug","Werkzeug","Maconda ROMULUS","8392","12","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Grundproblem | Funktionsweise | Datentypen | Beziehung zu Maconda","8","5","0","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Maconda_ROMULUS","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Madaster_Plattform.md","werkzeug","Werkzeug","","11594","15","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Datentypen | IFC- und Excel-Logik | Materialpass und Circularity Indicator","10","21","0","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Madaster_Plattform","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Material_Index.md","werkzeug","Werkzeug","Material Index","7397","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Datentypen | Einsatzszenarien | Abgrenzung","7","6","0","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms","semantic_move","software_digitaltool/Material_Index","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Material_Reuse_Portal.md","werkzeug","Werkzeug","Material Reuse Portal","8435","12","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Aggregatorprinzip | Datentypen | Klassifikation und BIM-Bezug | Funktionale Einordnung","7","10","0","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Material_Reuse_Portal","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Materialdatenbank.md","werkzeug","Werkzeug","","11352","12","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Zentrale Datenarten | Typen von Materialdatenbanken | Datenbanklogik fÃ¼r Wiederverwendung | Schnittstellen","8","33","0","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Materialdatenbank","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\One_Click_Lca.md","werkzeug","Werkzeug","","25803","0","","42","0","0","external_urls;certification_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/One_Click_Lca","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\One_Click_LCA_Building_Circularity.md","werkzeug","Werkzeug","","6604","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Reuse-relevante Eingabedaten | Einsatzszenarien | Abgrenzung","5","7","0","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/One_Click_LCA_Building_Circularity","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Opalis_Plattform.md","werkzeug","Werkzeug","","9485","13","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Datentypen | Plattform als Marktinfrastruktur | Materialgruppen","8","12","0","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Opalis_Plattform","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Platform_CB23.md","werkzeug","Werkzeug","","5981","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Messlogik | Passports for the Construction Sector | Einsatz in digitalen Werkzeugen | Abgrenzung","5","5","0","external_urls;wikilinks;has_sources_section;certification_terms;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Platform_CB23","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Pre_Demolition_Audit_Tools.md","werkzeug","Werkzeug","","6904","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Audit-Typen | Typische Datenfelder | Digitaler Workflow | Schnittstellen","5","8","0","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Pre_Demolition_Audit_Tools","datenmodell_or_methode_review","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Qflow.md","werkzeug","Werkzeug","","6822","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Datentypen | Einsatzszenarien | Schnittstellen","5","4","0","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Qflow","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\QR_RFID_Materialtracking.md","werkzeug","Werkzeug","","6490","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Technologietypen | Datenmodell | Einsatzszenarien | Schnittstellen","5","7","0","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/QR_RFID_Materialtracking","datenmodell_or_methode_review","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Restado.md","werkzeug","Werkzeug","restado","5960","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Datentypen | Einsatzszenarien | Abgrenzung","4","4","0","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Restado","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\ReUse_Toolkit.md","werkzeug","Werkzeug","","10093","14","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Bestandteile | Material Sheets | Reclamation Audit | Beschaffungsstrategien","7","6","0","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/ReUse_Toolkit","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Reusefully_LINK.md","werkzeug","Werkzeug","Reusefully LINK","7489","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Technische Idee | Typische Datentypen | Rolle von Reusefully | Einordnung","5","3","0","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Reusefully_LINK","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Rheaply.md","werkzeug","Werkzeug","Rheaply","6632","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Typische Datentypen | Reuse-Ebenen | Schnittstellen","5","5","0","external_urls;wikilinks;has_sources_section;platform_terms;donor_receiver_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/Rheaply","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\Rhino.md","werkzeug","Werkzeug","","9577","12","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Rhino im Re-Use-Workflow | Relevante Erweiterungen | Nutzen","9","8","0","external_urls;wikilinks;has_sources_section","semantic_move","software_digitaltool/Rhino","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\RotorDB.md","werkzeug","Werkzeug","RotorDB","6627","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Datentypen | Einsatzszenarien | Abgrenzung","6","7","0","external_urls;wikilinks;has_sources_section;platform_terms","semantic_move","software_digitaltool/RotorDB","","may_duplicate_bauteilboerse_or_akteur"
"werkzeug\RotorDC.md","werkzeug","Werkzeug","RotorDC","7020","11","VerknÃ¼pfungen | Kurzdefinition | Relevanz fÃ¼r Wiederverwendung im Bauwesen | Fachinhalt | Funktionsweise | Typische Materialgruppen | Datentypen im digitalen Katalog | Einordnung","7","6","0","external_urls;wikilinks;has_sources_section;platform_terms;numeric_or_metric_terms","semantic_move","software_digitaltool/RotorDC","","may_duplicate_bauteilboerse_or_akteur"
