"entity","id","title","target","target_index"
"akteur_beteiligung","Verbiest_Karreveld_Brussels__002__Evelia_Macal","Evelia Macal - Verbiest + Karreveld, Brüssel / Molenbeek","akteur_beteiligung/Verbiest_Karreveld_Brussels__002__Evelia_Macal","_graph\akteur_beteiligung\Verbiest_Karreveld_Brussels__002__Evelia_Macal\index.md"
"akteur_beteiligung","Verbiest_Karreveld_Brussels__003__JZH_Partners","JZH & Partners - Verbiest + Karreveld, Brüssel / Molenbeek","akteur_beteiligung/Verbiest_Karreveld_Brussels__003__JZH_Partners","_graph\akteur_beteiligung\Verbiest_Karreveld_Brussels__003__JZH_Partners\index.md"
"akteur_beteiligung","Verbiest_Karreveld_Brussels__004__Daidalos_Peutz_Sixco","Daidalos Peutz, Sixco - Verbiest + Karreveld, Brüssel / Molenbeek","akteur_beteiligung/Verbiest_Karreveld_Brussels__004__Daidalos_Peutz_Sixco","_graph\akteur_beteiligung\Verbiest_Karreveld_Brussels__004__Daidalos_Peutz_Sixco\index.md"
"akteur_beteiligung","Verbiest_Karreveld_Brussels__005__Kahle_Acoustics_Denis_Dujardin","Kahle Acoustics, Denis Dujardin - Verbiest + Karreveld, Brüssel / Molenbeek","akteur_beteiligung/Verbiest_Karreveld_Brussels__005__Kahle_Acoustics_Denis_Dujardin","_graph\akteur_beteiligung\Verbiest_Karreveld_Brussels__005__Kahle_Acoustics_Denis_Dujardin\index.md"
"akteur_beteiligung","Verbiest_Karreveld_Brussels__006__Pouvoir_Organisateur_Pluriel_POP","Pouvoir Organisateur Pluriel / POP - Verbiest + Karreveld, Brüssel / Molenbeek","akteur_beteiligung/Verbiest_Karreveld_Brussels__006__Pouvoir_Organisateur_Pluriel_POP","_graph\akteur_beteiligung\Verbiest_Karreveld_Brussels__006__Pouvoir_Organisateur_Pluriel_POP\index.md"
"reuse_kette","Verbiest_Karreveld_Brussels","Reuse-Kette - Verbiest + Karreveld, Brüssel / Molenbeek","reuse_kette/Verbiest_Karreveld_Brussels","_graph\reuse_kette\Verbiest_Karreveld_Brussels\index.md"
"reuse_kettenstation","Verbiest_Karreveld_Brussels__Donor","Donor - Verbiest + Karreveld, Brüssel / Molenbeek","reuse_kettenstation/Verbiest_Karreveld_Brussels__Donor","_graph\reuse_kettenstation\Verbiest_Karreveld_Brussels__Donor\index.md"
"reuse_kettenstation","Verbiest_Karreveld_Brussels__Receiver","Receiver - Verbiest + Karreveld, Brüssel / Molenbeek","reuse_kettenstation/Verbiest_Karreveld_Brussels__Receiver","_graph\reuse_kettenstation\Verbiest_Karreveld_Brussels__Receiver\index.md"
"fallstudie","Villa_Welpeloo_Enschede","Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","fallstudie/Villa_Welpeloo_Enschede","_graph\fallstudie\Villa_Welpeloo_Enschede\index.md"
"projekt","Villa_Welpeloo_Enschede","Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","projekt/Villa_Welpeloo_Enschede","_graph\projekt\Villa_Welpeloo_Enschede\index.md"
"bauobjekt","Villa_Welpeloo_Enschede","Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","bauobjekt/Villa_Welpeloo_Enschede","_graph\bauobjekt\Villa_Welpeloo_Enschede\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__001__Stahltr_ger_Stahlrahmen","Stahlträger / Stahlrahmen - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/Villa_Welpeloo_Enschede__001__Stahltr_ger_Stahlrahmen","_graph\reuse_einsatz\Villa_Welpeloo_Enschede__001__Stahltr_ger_Stahlrahmen\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__002__Holzfassade","Holzfassade - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/Villa_Welpeloo_Enschede__002__Holzfassade","_graph\reuse_einsatz\Villa_Welpeloo_Enschede__002__Holzfassade\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__003__Bau_Montagelift_als_Innenlift","Bau-/Montagelift als Innenlift - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/Villa_Welpeloo_Enschede__003__Bau_Montagelift_als_Innenlift","_graph\reuse_einsatz\Villa_Welpeloo_Enschede__003__Bau_Montagelift_als_Innenlift\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__004__Polystyrol_D_mmplatten","Polystyrol-Dämmplatten - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/Villa_Welpeloo_Enschede__004__Polystyrol_D_mmplatten","_graph\reuse_einsatz\Villa_Welpeloo_Enschede__004__Polystyrol_D_mmplatten\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__005__Alte_Werbetafeln_billboard_boards","Alte Werbetafeln / billboard boards - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/Villa_Welpeloo_Enschede__005__Alte_Werbetafeln_billboard_boards","_graph\reuse_einsatz\Villa_Welpeloo_Enschede__005__Alte_Werbetafeln_billboard_boards\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__006__Regenschirmrippen_Leuchten","Regenschirmrippen-Leuchten - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/Villa_Welpeloo_Enschede__006__Regenschirmrippen_Leuchten","_graph\reuse_einsatz\Villa_Welpeloo_Enschede__006__Regenschirmrippen_Leuchten\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__007__Innenw_nde","Innenwände - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/Villa_Welpeloo_Enschede__007__Innenw_nde","_graph\reuse_einsatz\Villa_Welpeloo_Enschede__007__Innenw_nde\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__008__Fenster","Fenster - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/Villa_Welpeloo_Enschede__008__Fenster","_graph\reuse_einsatz\Villa_Welpeloo_Enschede__008__Fenster\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__009__T_ren","Türen - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/Villa_Welpeloo_Enschede__009__T_ren","_graph\reuse_einsatz\Villa_Welpeloo_Enschede__009__T_ren\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__010__Dach","Dach - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/Villa_Welpeloo_Enschede__010__Dach","_graph\reuse_einsatz\Villa_Welpeloo_Enschede__010__Dach\index.md"
"reuse_einsatz","Villa_Welpeloo_Enschede__011__Sanit_r","Sanitär - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","reuse_einsatz/Villa_Welpeloo_Enschede__011__Sanit_r","_graph\reuse_einsatz\Villa_Welpeloo_Enschede__011__Sanit_r\index.md"
"datenpunkt","Villa_Welpeloo_Enschede__001__Anteil_salvaged_reused_materials","Anteil salvaged/reused materials - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/Villa_Welpeloo_Enschede__001__Anteil_salvaged_reused_materials","_graph\datenpunkt\Villa_Welpeloo_Enschede__001__Anteil_salvaged_reused_materials\index.md"
"datenpunkt","Villa_Welpeloo_Enschede__002__Anteil_Innenausbau_reused","Anteil Innenausbau reused - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/Villa_Welpeloo_Enschede__002__Anteil_Innenausbau_reused","_graph\datenpunkt\Villa_Welpeloo_Enschede__002__Anteil_Innenausbau_reused\index.md"
"datenpunkt","Villa_Welpeloo_Enschede__003__CO_Reduktion_Struktur_und_Fassade","CO₂-Reduktion Struktur und Fassade - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/Villa_Welpeloo_Enschede__003__CO_Reduktion_Struktur_und_Fassade","_graph\datenpunkt\Villa_Welpeloo_Enschede__003__CO_Reduktion_Struktur_und_Fassade\index.md"
"datenpunkt","Villa_Welpeloo_Enschede__004__Fertigstellung","Fertigstellung - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/Villa_Welpeloo_Enschede__004__Fertigstellung","_graph\datenpunkt\Villa_Welpeloo_Enschede__004__Fertigstellung\index.md"
"datenpunkt","Villa_Welpeloo_Enschede__005__Entwurfsbeginn","Entwurfsbeginn - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/Villa_Welpeloo_Enschede__005__Entwurfsbeginn","_graph\datenpunkt\Villa_Welpeloo_Enschede__005__Entwurfsbeginn\index.md"
"datenpunkt","Villa_Welpeloo_Enschede__006__Fl_che","Fläche - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/Villa_Welpeloo_Enschede__006__Fl_che","_graph\datenpunkt\Villa_Welpeloo_Enschede__006__Fl_che\index.md"
"datenpunkt","Villa_Welpeloo_Enschede__009__Kosten","Kosten - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","datenpunkt/Villa_Welpeloo_Enschede__009__Kosten","_graph\datenpunkt\Villa_Welpeloo_Enschede__009__Kosten\index.md"
"akteur_beteiligung","Villa_Welpeloo_Enschede__001__Jan_Jongert_Jeroen_Bergsma_Team_Superuse_2012Arc","Jan Jongert, Jeroen Bergsma, Team Superuse/2012Architecten - Villa Welpeloo, Enschede — Fallstudie Direct Reuse / Bauteilwiederverwendung","akteur_beteiligung/Villa_Welpeloo_Enschede__001__Jan_Jongert_Jeroen_Bergsma_Team_Superuse_2012Arc","_graph\akteur_beteiligung\Villa_Welpeloo_Enschede__001__Jan_Jongert_Jeroen_Bergsma_Team_Superuse_2012Arc\index.md"
"fallstudie","Woongroep_Boschgaard_Den_Bosch","Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","fallstudie/Woongroep_Boschgaard_Den_Bosch","_graph\fallstudie\Woongroep_Boschgaard_Den_Bosch\index.md"
"projekt","Woongroep_Boschgaard_Den_Bosch","Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","projekt/Woongroep_Boschgaard_Den_Bosch","_graph\projekt\Woongroep_Boschgaard_Den_Bosch\index.md"
"bauobjekt","Woongroep_Boschgaard_Den_Bosch","Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","bauobjekt/Woongroep_Boschgaard_Den_Bosch","_graph\bauobjekt\Woongroep_Boschgaard_Den_Bosch\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__001__Dachspanten_Kniespanten","Dachspanten / Kniespanten - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__001__Dachspanten_Kniespanten","_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__001__Dachspanten_Kniespanten\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__002__Aluminium_Fassadensystem","Aluminium-Fassadensystem - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__002__Aluminium_Fassadensystem","_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__002__Aluminium_Fassadensystem\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__003__HSB_Holz_Balken","HSB-Holz / Balken - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__003__HSB_Holz_Balken","_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__003__HSB_Holz_Balken\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__004__Betonplatten_Bestand","Betonplatten / Bestand - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__004__Betonplatten_Bestand","_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__004__Betonplatten_Bestand\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__005__T_ren_Schiebet_ren","Türen / Schiebetüren - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__005__T_ren_Schiebet_ren","_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__005__T_ren_Schiebet_ren\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__006__K_chenbl_cke","Küchenblöcke - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__006__K_chenbl_cke","_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__006__K_chenbl_cke\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__007__WC_Sanit_r","WC / Sanitär - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__007__WC_Sanit_r","_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__007__WC_Sanit_r\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__008__Kabelgoten_Notbeleuchtung","Kabelgoten / Notbeleuchtung - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__008__Kabelgoten_Notbeleuchtung","_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__008__Kabelgoten_Notbeleuchtung\index.md"
"reuse_einsatz","Woongroep_Boschgaard_Den_Bosch__009__Feste_Ausstattung_Garderobe","Feste Ausstattung / Garderobe - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","reuse_einsatz/Woongroep_Boschgaard_Den_Bosch__009__Feste_Ausstattung_Garderobe","_graph\reuse_einsatz\Woongroep_Boschgaard_Den_Bosch__009__Feste_Ausstattung_Garderobe\index.md"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__001__Wohneinheiten","Wohneinheiten - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__001__Wohneinheiten","_graph\datenpunkt\Woongroep_Boschgaard_Den_Bosch__001__Wohneinheiten\index.md"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__002__Fertigstellung_Nutzung","Fertigstellung / Nutzung - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__002__Fertigstellung_Nutzung","_graph\datenpunkt\Woongroep_Boschgaard_Den_Bosch__002__Fertigstellung_Nutzung\index.md"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__003__Sekund_re_Materialien","Sekundäre Materialien - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__003__Sekund_re_Materialien","_graph\datenpunkt\Woongroep_Boschgaard_Den_Bosch__003__Sekund_re_Materialien\index.md"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__004__Geerntete_Materialien","Geerntete Materialien - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__004__Geerntete_Materialien","_graph\datenpunkt\Woongroep_Boschgaard_Den_Bosch__004__Geerntete_Materialien\index.md"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__005__Zielwert_Reuse","Zielwert Reuse - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__005__Zielwert_Reuse","_graph\datenpunkt\Woongroep_Boschgaard_Den_Bosch__005__Zielwert_Reuse\index.md"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__006__CO_Einsparung","CO₂-Einsparung - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__006__CO_Einsparung","_graph\datenpunkt\Woongroep_Boschgaard_Den_Bosch__006__CO_Einsparung\index.md"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__007__vermiedene_Umweltsch_den","vermiedene Umweltschäden - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__007__vermiedene_Umweltsch_den","_graph\datenpunkt\Woongroep_Boschgaard_Den_Bosch__007__vermiedene_Umweltsch_den\index.md"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__008__Anteil_an_Baukosten","Anteil an Baukosten - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__008__Anteil_an_Baukosten","_graph\datenpunkt\Woongroep_Boschgaard_Den_Bosch__008__Anteil_an_Baukosten\index.md"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__009__PV_Anlage","PV-Anlage - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__009__PV_Anlage","_graph\datenpunkt\Woongroep_Boschgaard_Den_Bosch__009__PV_Anlage\index.md"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__010__Erdw_rmesonden","Erdwärmesonden - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__010__Erdw_rmesonden","_graph\datenpunkt\Woongroep_Boschgaard_Den_Bosch__010__Erdw_rmesonden\index.md"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__011__Regenwasserspeicher","Regenwasserspeicher - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__011__Regenwasserspeicher","_graph\datenpunkt\Woongroep_Boschgaard_Den_Bosch__011__Regenwasserspeicher\index.md"
"datenpunkt","Woongroep_Boschgaard_Den_Bosch__012__wiederverwendete_Dachspanten","wiederverwendete Dachspanten - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","datenpunkt/Woongroep_Boschgaard_Den_Bosch__012__wiederverwendete_Dachspanten","_graph\datenpunkt\Woongroep_Boschgaard_Den_Bosch__012__wiederverwendete_Dachspanten\index.md"
"akteur_beteiligung","Woongroep_Boschgaard_Den_Bosch__001__Bewohnerinitiative_Zayaz_Superuse_Studios_Bouwbe","Bewohnerinitiative, Zayaz, Superuse Studios, Bouwbedrijf Versteegden, Transfarmers, VanNimwegen - Woongroep Boschgaard, Den Bosch — Fallstudie Bauteilwiederverwendung / Direct Reuse","akteur_beteiligung/Woongroep_Boschgaard_Den_Bosch__001__Bewohnerinitiative_Zayaz_Superuse_Studios_Bouwbe","_graph\akteur_beteiligung\Woongroep_Boschgaard_Den_Bosch__001__Bewohnerinitiative_Zayaz_Superuse_Studios_Bouwbe\index.md"
"fallstudie","Zinneke_Feder_Masui4ever_Brussels","Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","fallstudie/Zinneke_Feder_Masui4ever_Brussels","_graph\fallstudie\Zinneke_Feder_Masui4ever_Brussels\index.md"
"projekt","Zinneke_Feder_Masui4ever_Brussels","Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","projekt/Zinneke_Feder_Masui4ever_Brussels","_graph\projekt\Zinneke_Feder_Masui4ever_Brussels\index.md"
"bauobjekt","Zinneke_Feder_Masui4ever_Brussels","Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","bauobjekt/Zinneke_Feder_Masui4ever_Brussels","_graph\bauobjekt\Zinneke_Feder_Masui4ever_Brussels\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__001__Stahltr_ger","Stahlträger - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__001__Stahltr_ger","_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__001__Stahltr_ger\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__002__Fensterrahmen","Fensterrahmen - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__002__Fensterrahmen","_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__002__Fensterrahmen\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__003__Steinwolle_D_mmplatten","Steinwolle-Dämmplatten - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__003__Steinwolle_D_mmplatten","_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__003__Steinwolle_D_mmplatten\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__004__Stahl_Treppen","Stahl-Treppen - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__004__Stahl_Treppen","_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__004__Stahl_Treppen\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__005__Azob_Dielen","Azobé-Dielen - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__005__Azob_Dielen","_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__005__Azob_Dielen\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__006__Eichenparkett","Eichenparkett - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__006__Eichenparkett","_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__006__Eichenparkett\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__007__Heizk_rper","Heizkörper - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__007__Heizk_rper","_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__007__Heizk_rper\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__008__T_ren_inkl_Brandschutzt_ren","Türen inkl. Brandschutztüren - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__008__T_ren_inkl_Brandschutzt_ren","_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__008__T_ren_inkl_Brandschutzt_ren\index.md"
"reuse_einsatz","Zinneke_Feder_Masui4ever_Brussels__009__L_ftungsgruppe","Lüftungsgruppe - Zinneke / FEDER Masui4ever, Brüssel — Fallstudie Direct Reuse / zirkuläres Bauen","reuse_einsatz/Zinneke_Feder_Masui4ever_Brussels__009__L_ftungsgruppe","_graph\reuse_einsatz\Zinneke_Feder_Masui4ever_Brussels__009__L_ftungsgruppe\index.md"
